BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in France"
"Country: France"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FR:France",Q:S:US:4R:U:C:A:A:TO1:F:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65581,79324,75379,59128,62154,75463,75766,72690
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:BR:4R:F:I:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,306,420,470,975,1056,983,611,828,543,582,886,674,600,756,868,975,537,696,958,614,300,537,378,205,405,393,471,340,460,579,577,662,1200,1866,2116,1941,1501,949,1729,1414,1723,2012,2813,2304,2222,1868,1392,1460,1420,977,1089,1617
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:DE:4R:F:I:A:A:TO1:A:FR,,,,,,,82017,-,78809,85865,85061,90704,89398,93459,95517,97295,89967,94249,103834,105945,107272,124077,136805,144289,155218,165267,158056,160809,183505,185887,177348,160154,135189,155827,168002,178997,183610,207510,217240,212234,209257,240168,246974,215596,178245,173014,183762,190332,181233,174200,184890,196062,177288,194445,210465,204317,162211,185211,176966,184316,179425,176975,183772,190479,182603,198823,206251,199163,169385,173889,174578,165108
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:ES:4R:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35869,38982,53388,54746,44740,53307,47888,57852,63604,73824,64914,65581,77135,65579,46326,43344,43282,49713,51720,35084,26523,29723,27377,29875,32786,29419,27535,40376,37927,29879,31531,36565,34888,41768,31543,33297.607,43901.961,36463.311,41688.097,50428.776,44680.172,43608.643
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FR:France",Q:S:KR:4R:U:C:A:A:TO1:F:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FR:France",Q:S:GR:4R:F:I:A:U:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,626,699,626,571,547,552,582,539
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:TW:4R:U:X:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,62,76,80,77,105,89,51,50,93,76,60,77,64,50,25,15,47,81,63,61,59,81,95,59,76,69,70,78,51,66,60,73,90,65,90,136,104,112,116,98,109,147
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:5A:4C:F:I:A:A:TO1:A:FR,7361,-,5374,-,9644,-,72950,-,81287,78686,68096,62091,85071,91290,84888,89435,93338,93040,115808,113996,121014,101084,101307,102360,124171,224595,246524,247069,304809,336102,329165,315564,357777,370406,409994,420642,454031,494499,537356,574274,659387,665293,704751,677573,637802,610594,613455,585566,633881,662424,591478,684463,684642,668007,690843,578934,484189,477170,453825.188,447268.364,446187.492,428993.883,425877.488,488075.919,450988.469,472981.59,492923.639,442109.849,452190.814,428519.682,464239.532,469168.523
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","FR:France",Q:S:5A:4R:U:C:A:A:TO1:O:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161557,179369,184433,186842,213995,217279,217628,201901,229098,220262,214026,201571,226532,208748,175026,168804,182508,209588,229935,206047,234350,208334,231163,216376,228410,255039,201475,248419,228143,240769.028,234278.887,259977.483,261532.647,256016.239,259718.888,262625.693,274645.122,303079.203,293261.126,276786.443,280340.206,277330.454,278135.17
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FR:France",Q:S:TW:4R:U:C:A:A:TO1:F:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,827,807,730,466,398,397,508
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:US:4R:U:W:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127319,149843,188767,213228,265724,293992,377136,373686,417361,401859,390794,393734,815989,750515,649053,616786,356970,312614,317624,319064,332743,347166,352311,383507,578329,531677,526344,516350,520195,503186,482195,554966,555996,530963,148897,181772,174897,178297,173051
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FR:France",Q:S:5A:4R:U:C:A:A:TO1:F:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102829.418,148747.658,150637.046,125643.149,125693.623,137630.094,140513.927,133366.253
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:GR:4R:U:C:V:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,886,361,410,427,443,461,338,334
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:FR:4B:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3915678,3971652,3912743,3674820,3771229,3425254,3532885,3577619
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:JP:4R:F:I:A:A:TO1:A:FR,,,,,,,28493,-,32690,30993,32051,31833,39419,38495,40544,47702,40749,34237,37073,38239,44853,51220,57065,59703,56975,57598,57581,61879,72426,68498,69736,74401,75578,75263,81144,84238,89422,92086,96589,100554,106604,101003,97993,90234,91676,81540,90506,96205,90869,84662,74034,88664,75681,78116,88590,76937,63299,77141,102074,119254,135157,133991,128980,137162,144472,146348,173031,166851,154819,151107.4,137836.7,139539.5
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:KR:4R:U:X:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.346,273.041,146.956,167.968,20.893,20.917,62.506,33.656
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FR:France",Q:S:FR:4B:U:C:A:A:TO1:B:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,433088,368586,350726,464858,437260,398885,386445,399612
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:US:4R:F:I:A:A:TO1:A:FR,,,,,,,20622,-,22193,18619,22492,20954,21487,21181,22919,27781,24711,25686,39369,27303,31642,30445,33687,29439,29292,40232,46357,51867,44499,34890,33348,36977,38684,48989,46331,47357,46139,53826,57888,53120,65114,77250,48633,53087,65051,88120,98863,152587,132102,150240,152093,165456,172891,165063,176416,183527,168554,187522,194719,202160,191381,229904,219082,220725,173935,211094,197860,174435,160368,185842,174668,170582
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:US:4R:Q:C:A:A:TO1:A:FR,,,,,,,4118,-,-239,-1166,2014,172,1661,2913,5220,4820,5950,3580,2825,634,-4269,-797,1582,567,3366,1911,3428,2335,3210,2797,4835,1805,2562,3256,4410,2403,6342,4830,8389,6141,4334,5730,4799,4690,9841,80285,55807,47382,83845,101438,95398,20893,22398,16322,18245,11679,7915,3320,2517,5241,11867,11619,6887,9072,3695,6687,5512,5795,10604,8465,11389,9851
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FR:France",Q:S:GB:4R:U:C:A:A:TO1:F:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26707,32178,24994,20144,21193,22071,19652
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:JP:4R:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77578,78058,79171,83138,86056,95692,96910,107936,114350,118324,130398,135014,128353,129306,125853,124562,108213,118724,119400,112126,110337,97448,112620,98840,97970,107459,95002,93720,106951,131260,150536,166368,163372,154728,160855,170094.4,170581.4,195672.7,188460.7,174784.6,170908,159481,165992.7
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:SE:4R:U:C:V:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13117,10167,11158,7866,7656,7508,7622,9903,9941,10705,9877,10916,17482,13316,18828,19121,18500,20694,18033,20436,23884,31509,21095,19109,20303,31056,33307,34565,21885,23245,20953,17205,15035,15098,14349.799,14847.835,15889.092,16960.604,17911.745,18596.774,13062.146,12834.044
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:CH:4R:U:X:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19864,18974,15175,18757,20218,22412,25797,23468,22747,17998,18254,21855,12594,12735,12942,11614,12073,13768,12506,6983,6772,8025,7184,8419,8194,7594,7093,9982,9567,10201,11993,10260,10929,7315,12626.51,15473.69,14294.839,12005.291,6333.455,9158.914,7926.37,9677.718
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","FR:France",Q:S:BE:4R:U:C:A:A:TO1:F:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,1665,903,1603,2436,1262,1365,1564
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FR:France",Q:S:PA:4R:F:I:A:U:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,35,31,2,2,52,75,51,-,27,27,151,76,115,100,120,79,136,126,129,131,168,74,150,114,104,106,124,101,151,151,66,5,12,24,12,11,7,3,12,22,84,22,12,4,11,12,54,20,18,5,17,17
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:BE:4R:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73760,75660,67963,74955,88857,95229,98693,115823,130878,134790,145203,125170,185252,198551,142542,125644,110922,117831,124580,63698,56729,57854,58141,57357,55413,62229,62366,58391,29154,28270,28215,25319,23535,22085,22427,22067,22503,23184,21137,20025,16735,24342,25126
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:AT:4R:U:C:V:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5670.524,5613.296,5699.149,5688.208,4633.869,4588.148,3972.247,3796.521
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FR:France",Q:S:AT:4R:F:I:A:U:TO1:A:FR,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,7994.556,4904.13,4973.41,7098.866,5334.6,4524.349,5348.595,3680.704
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","FR:France",Q:S:CA:4R:U:C:A:A:TO1:R:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4983,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,11796.359,9389.424,8646.58,9169.132
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","FR:France",Q:S:US:4R:F:B:A:A:LC1:A:FR,,,,,,,3498,-,4216,4011,3911,3437,4173,4408,5076,4869,4838,1980,2496,2461,2897,2322,2356,1773,1855,1705,3257,2835,3412,1855,1865,1143,1342,2386,2189,2301,3088,2438,2440,2940,1808,2305,4292,2550,2175,3733,5716,5674,5619,4997,7560,7566,7182,5837,6805,5729,5189,6491,5241,8164,10558,7044,7014,5978,6063,23013,22770,21333,20612,16843,18483,16755
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:CH:4R:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64884,60812,58416,72647,84643,82824,82359,93181,96255,88472,82060,104696,89986,69340,66233,67029,75573,75553,66863,71698,67917,73601,69176,80925,89055,73983,60544,61029,64322,59571,57918,58360,61349,62873,85932.244,88276.28,86058.281,82973.072,78536.725,80031.706,74887.267,73282.23
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:ES:4R:U:X:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,20923,22957,24221,22296,19476,20580,20637,21860,22955,24688,25251,29431,24139,25452.695,31262.456,28838.964,24773.479,23278.768,22352.78,24845.98
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:5A:4R:U:C:V:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113414,161239,155045,148497,142919,164069,158826,158739,179986,214961,240405,239289,313290,329761,311002,548177,447001,353800,361856,298520,292226,337580,398217,293133,273295,280799,373522,350030,336682,330588.436,292070.27,293737.807,266205.186,232428.348,221875.159,314799.218,318152.788,334346.288,352739.29,382792.6,401097.184,311494.776,309754.836
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","FR:France",Q:S:DE:4R:F:B:A:A:LC1:A:FR,,,,,,,31849,-,21150,21719,18247,19931,20252,18347,19568,21276,17594,16909,21136,17925,18910,19241,18427,15509,15827,15248,17202,18610,17543,14464,13576,13625,14405,17040,17772,15749,18015,19861,21373,20015,19656,20614,19328,17522,15001,14259,14887,14844,14409,13768,11948,12442,12113,12344,12820,12683,12651,13362,12792,15313,15714,15332,13780,13771,13583,14558,14685,13557,12755,11432,11865,11761
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:CL:4R:U:C:V:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.687,115.656,260.574,507.293,736.77,307.314,676.909
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:DE:4R:Q:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15826,-20936,-22981,-27416,-18334,-19113,-20657,-18871
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","FR:France",Q:S:GB:4R:U:C:A:A:TO1:R:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65909,52698,46657,47758,61542,63046,65432,64651,67255,103454,121464,122281,143982,133536,125171,114153,108612,108060,118860,97984,99025,86395,96941,89140,96903,100210,94820,84878,95972,95939,97015,96728,98963,99582,105298,98239,95418,105400,93415,86651,81100,85891,80149
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:IE:4R:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,25558,28034,24883,26467,28142,29377,30109,32451,31445,30100,23860,25496,22233,22415,22582,22218,19971,18963,21809,16484,16264,14694,13136,5505,5535,5022,5164,5227,5126,5435,5792,5471.648,5325.272,5415.323,4945.51,4634.912,4267.693,4861.163,4946.576
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:BE:4R:F:C:A:A:TO1:A:FR,,,,,,,32987,-,35995,41381,42408,37001,37437,38495,36596,48102,43141,47674,50827,47217,46673,38647,45739,43851,43422,44310,49626,54942,61340,71656,80388,82700,88440,104065,112786,111434,124414,130259,114277,117186,126978,143438,144078,116749,100076,87590,91287,101604,38293,30395,29695,31739,36901,32065,38219,47323,44832,37564,36928,38874,36224,31427,30387,31194,31959,32220,32684,30822,26786,16918,25120,27050
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FR:France",Q:S:AU:4R:U:C:A:A:TO1:B:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3555,4311,3014,4613,3558,5641,4414,5647,5064,4903,5975,7965,10989,8316,8410,7991,5744,5510,5618,5849,7276,6572,9609,9952,10079,12393,9050,6855,5151,4597.16,5437.671,5372.854,5691.805,5461.015,5501.001,5020.758,5375.177,4168.773,5272.704,4029.467,4519.731,4962.904,5493.957
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","FR:France",Q:S:5A:4R:U:C:A:A:TO1:A:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739854,802403,781764,784112,903519,960745,1020662,1071305,1241099,1333142,1392728,1321573,1528191,1460269,1276264,1144832,1164532,1209992,1301515,1197844,1269630,1181498,1214687,1150527,1186574,1285350,1183060,1081839,1073410,1078323.17,1102943.272,1110805.811,1168405.522,1139590.002,1174860.695,1103999.78,1175596.143,1227048.799,1142630.393,1085415.604,1089380.655,1073472.696,1058815.843
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","FR:France",Q:S:JP:4R:F:I:A:U:TO1:A:FR,,,,,,,14085,-,13486,15946,15369,12849,12373,11964,13046,17154,10611,9955,7840,5751,6970,7283,4784,9189,8259,6859,7218,6100,8502,10585,10788,9087,11380,10986,13876,13344,18024,21021,22370,29253,27414,23145,25132,27978,26476,20495,22300,23172,19425,19222,18249,22256,20560,19068,21596,19781,13796,15350,16386,16099,16415,16599,17143,15827,17096,18622,17917,18851,17748.574,15449.895,16061.972,16724.335
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","FR:France",Q:S:GB:4R:F:B:A:A:LC1:A:FR,,,,,,,5284,-,5237,5497,4901,4112,40945,40042,41858,44216,41655,42028,47345,47765,46118,48873,55903,49759,48290,49748,45870,51148,49764,52145,43335,39510,45397,56337,58948,63027,59628,57964,98071,114738,124991,138417,135603,112381,110218,105641,118001,120162,105469,126024,111473,118689,107586,127212,131873,104904,164558,96632,113080,84976,90392,94732,102731,95987,88531,81213,82816,79933,69858,64286,65429,64366
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","FR:France",Q:S:5A:4R:U:C:A:A:TO1:B:FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354942,377737,361311,360236,407795,447334,495884,543073,641248,704981,740832,668486,792864,763870,645895,555085,569652,552642,587618,589406,643966,588984,589809,560032,561583,632055,563871,471571,451123,447188.16,471695.671,446692.854,499619.805,459163.015,478805.001,425029.709,446901.909,461808.344,426348.791,401838.121,390881.682,369946.458,375878.789
