BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in United States"
"Country: United States"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:BE:4R:F:I:A:A:TO1:A:US,,,,,,,46868,-,29037,33742,32390,33374,38240,41306,32798,33473,31081,31863,32961,34118,32902,38244,40053,39341,45261,53201,54487,41643,47821,40919,52067,51234,52037,56514,57563,62722,65226,67043,77232,71864,88119,78371,84538,77702,70072,58861,55775,45706,28899,28573,27862,29559,26967,24828,17925,16670,15744,15353,15054,16046,15321,13978,12583,11914,10334,10619,10891,10100,10303,9873,9427,9229
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:AU:4R:U:C:A:A:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24475,23437,23929,28068,26663,33736,30888,34492,38738,41000,38831,39788,41663,46220,37724,41931,40193,42440,39482,44613,51332,51124,56965,65901,68956,82572,81508,89209,95170,102453.235,83407.785,107813.811,100908.664,115285.118,84742.441,103513.674,91710.218,99719.579,101723.054,107181.855,110412.94,107583.667,97474.393
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","US:United States",Q:S:FR:4R:U:C:A:A:TO1:R:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228596,233237,231968,235764,255365,265980,270199,309748,320818,353558,350301,386964,394873,332108,338969,414040,363599,379804,331771,331527,\,\,\,353253,380975,385078,327756,316399,274711,250086,164990,177118,199045,196074,208805,246570,278139,283953,272065,261181,265088,254768,237754
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:DE:4R:F:I:A:A:TO1:A:US,,,,,,,184171,-,173233,185541,190736,211793,218733,254039,285686,273523,276847,263084,280651,282215,277968,281610,309388,301596,304264,315804,294970,308308,366177,390830,387650,392744,401366,401710,416132,448654,512296,542340,574490,621425,631295,591367,541516,549939,433011,397619,419266,399734,369031,352581,366897,370250,325009,322488,349162,344757,295874,319711,307187,311569,313598,304125,269296,295333,261890,281900,300395,290822,266410,286313,260527,251994
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","US:United States",Q:S:SE:4R:U:C:A:A:TO1:O:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159,1280,1418,1700,2053,1633,1509,2112,2121,799,1991,1789,1661,1618,368,361,460,2165,469,1194,290,941,798,433,1011,37274,44227,45774,47514,56413,33087,49747,106043,117311,102711.762,129274.32,121325.555,127597.06,92221.194,114149.235,120379.979,119891.623
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:AU:4R:F:I:A:A:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,9573,11004,10202,9807,12768,12860,13592,14973,17001,16453,18753,19231,21503,24228,24017,24650,23954,25190,28675,21528,19474,16095,16636,14253,15588,25074,23694,28516,29901,29864,34226,33152,29750,30881,32719.599,32535.068,34479.876,35875.193,33809.806,29570.193,27571.738,25854.735,28247.258,31821.759,30962.018,35772.673,39670.456,37647.383
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4B:Domestic Banks","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","US:United States",Q:S:US:4B:F:I:A:U:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218921,196368,134073,189671,203946,195844,204776,203587
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","US:United States",Q:S:BE:4R:U:C:A:A:TO1:O:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,2432,1983,1748,1873,2550,2485,2132,2302,3307,851,2873,1513,6213,2732,3988,8450,7387,9450,6942,7618,6523,5278,10034,13187,7493,8589,1996,2328,2274,2497,2691,2563,2338,4433,2998,6597,5704,5254,1125,2497,2002,1763
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","US:United States",Q:S:ES:4R:U:C:A:A:TO1:B:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,17483,15893,15741,15973,15721,16068,14262,16541,18969,17393,15521,17786,15167,\,\,\,17446.546,16850.401,16500.102,16508.95
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:KR:4R:U:W:A:A:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740.359,4268.926,3825.742,4776.552,5963.852,5444.908,6965.942,7212.704
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:GR:4R:U:C:A:A:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8086,6972,6972,1305,515,1421,1430,3032,3005,3956,2275,2209,2845,3230,4115,3953,3454,3912,4444,5234,4856,3798,4626,5434,5444,5256,3265,2893,2840,2930,3196,4236,2632,2376,2438,2247,1966,1783,1617,1889,2005,1813,1177
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","US:United States",Q:S:IT:4R:U:C:A:A:TO1:B:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,7986,\,\,\,\,\,\,\,\,\,\,\,8891.29,7157.508,7323.155,6756.608,6512.369,7452.83,6231.854,6453.222
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","US:United States",Q:S:DE:4R:F:B:A:A:LC1:A:US,,,,,,,137362,-,149568,144384,151916,145433,164341,160755,152581,160993,183554,175602,180944,181136,167275,167164,173991,162684,162711,166910,153356,159839,145274,171226,165373,166356,163498,189180,181141,206944,195023,214775,212900,230332,220659,225791,245353,225037,207490,201889,178529,185128,164320,163800,195288,145705,166127,179915,209469,241666,230994,182546,185202,196325,183194,188364,200596,192582,199636,216207,245811,208316,193724,193318,222104,225744
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:AU:4R:U:C:V:A:TO1:A:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,6341,9105,10757,12563,13242,12543,12481,12350,14416,14148,17065,18868,20061,23510,24778,23208,20841,14200,15051,14945,17209,20693,19196,19068,10498,17218,9833,10118,12151.986,10496.544,10000.373,8405.58,12001.423,8644.236,9807.329,8587.667,7186.471,12135.589,15509.404,15754.936,16329.171,19702.772
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","US:United States",Q:S:GB:4R:U:C:A:A:TO1:O:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32980,26280,40281,59233,68865,78113,58663,50997,60877,49267,79471,82612,72820,81516,104706,135277,162382,142868,173510,188613,250419,256431,281279,238732,293748,261377,278691,299384,295762,283369,284524,302322,262918,319948,308454,269482,275009,257077,265131,303036,280420,285085,287343
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","US:United States",Q:S:KR:4R:U:C:A:A:TO1:R:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8849.049,9601.409,9107.878,8878.569,9001.109,9287.89,10733.35,11170.785
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","US:United States",Q:S:JP:4R:F:C:A:A:TO1:A:US,,,,,,,391854,-,419892,406151,441720,443099,475856,521439,508941,534474,512286,444954,441566,483569,482570,485999,485272,475412,488871,512677,510118,568241,580918,557184,592427,607303,638227,609453,626670,653512,677112,670326,696924,727328,750576,803009,779982,776267,839965,848674,867601,883647,875305,887836,914193,983225,963311,1030248,1028733,1095740,1112154,1145054,1184802,1198324,1203482,1188600,1130278,1178866,1224154,1257030,1230372,1217103,1243866.5,1343721.4,1310456.3,1363957
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","US:United States",Q:S:FI:4R:U:C:A:A:TO1:B:US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,340,358,323,354,524,296,340,351,432,374,389,575,375,341,383,722,433,356,264,221,260,290
