BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Denmark"
"Country: Denmark"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:JP:4R:F:I:A:A:TO1:A:DK,,,,,,,3034,-,3024,2810,3604,3943,3127,2628,2712,2925,2816,2771,3755,3791,3629,4050,3658,4457,4034,4327,4265,5302,5932,6190,5391,5724,6344,6151,7044,6906,8377,8576,9288,9483,10958,11816,11250,11241,13589,10147,10231,10528,9598,8419,7360,7747,8048,8522,8570,7911,7268,8214,7905,7843,7341,7391,6512,6169,6420,6705,5914,5124,4861.5,5645.7,5435.2,5535.3
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:IT:4R:U:C:A:A:TO1:A:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2502,\,\,\,\,\,\,\,\,\,\,\,2252.248,2744.568,2505.454,2053.724,1308.639,1551.306,1558.921,2162.765
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:GB:4R:U:C:V:A:TO1:A:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,4200,3375,3198,2656,3329,2559,3086,3138,5072,6049,6986,9798,9684,8616,15839,10285,9135,9404,7575,7637,9375,10483,8150,7390,7875,12240,11961,10891,10271,9018,8089,7635,4638,5164,4479,5832,5179,6410,5581,6546,5717,5091
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","DK:Denmark",Q:S:ES:4R:F:B:A:A:LC1:A:DK,,,,,,,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,974,1,0,1.166,0.068,0.036,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","DK:Denmark","4B:Domestic Banks","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:DK:4B:F:I:A:U:TO1:A:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16034,16598,15961,14105,13125,12684,11256,9819
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:FR:4R:F:I:A:A:TO1:A:DK,,,,,,,3194,-,2482,3265,2137,2064,2225,2686,2164,2286,2083,2702,1708,2151,2012,2912,2424,2962,2814,4044,4060,3903,2882,4656,5947,7440,5315,3699,4181,4333,5353,8029,6585,6303,8823,11138,9264,7515,14997,23208,21902,25784,22199,\,21623,24776,19548,\,15904,15091,11817,16813,14227,15723,12988,12288,14736,13430,\,\,\,\,\,\,\,8486
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","DK:Denmark",Q:S:SE:4R:U:C:A:A:TO1:F:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42674.877,42460.716,39733.132,36741.259,33447.887,29750.095,32459.523,32711.866
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:BE:4R:U:C:A:A:TO1:A:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4038,4375,3032,4085,3928,4760,5957,6940,7960,7427,7812,8571,9390,8195,7002,5085,4817,4985,6498,2173,2115,1645,1704,1698,850,483,659,433,415,293,354,325,261,303,304,226,234,208,242,270,288,330,288
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","DK:Denmark",Q:S:SE:4R:U:C:A:A:TO1:O:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5909,3239,5493,2881,3987,3179,1506,1758,1544,1545,1938,2262,3305,2283,2025,7611,10299,5558,6692,3065,5142,6475,9736,4615,6625,10041,8664,9625,10409,5704,7145,7063,7175,8683,24659.642,22576.498,25238.16,21666.166,16900.275,31151.681,17082.784,11146.779
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:CH:4R:U:X:A:A:TO1:A:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,0.181,63.486,45.202,9.97,0.485,2.47,562.272,20.852
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DK:Denmark",Q:S:KR:4R:F:I:A:A:TO1:A:DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,112,166,226,410,10,170,111,25.202,28.866,40.454,35.388,228.932,36.44,40.068,32.359
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","DK:Denmark",Q:S:JP:4R:F:B:A:A:LC1:A:DK,,,,,,,23,-,0,0,-,-,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0
