BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Georgia"
"Country: Georgia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:BE:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,4,4,5,7,7,6,6,6,5,2,4,4,0,-,-,-,-,-,-,2,4,5,5,7,8,6,8,9,10,10,11,9,8,6,6,5
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","GE:Georgia",Q:S:5A:4R:U:C:A:A:TO1:O:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,18,19,23,16,18,20,27,20,23,24,57,116,74,70,66,71,126,117,78,78,92,121,162,150,151,204,208,224,269,258,268,296,301,164.8,97.804,153.401,366.364,111.812,107.967,127.002,80.185
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4O:F:I:A:U:TO1:A:GE,6,-,7,-,478,-,11,-,32,-,17,-,30,-,58,-,13,-,13,-,27,-,22,-,37,49,36,43,52,24,31,33,64,78,40,95,40,37,52,53,46,63,109,93,78,61,66,53,59,121,216,126,116,111,32,154,230,387,538,456,387,313,322,293,548,1625,865,894,1052,694,763,482,480,518,540.025,394.024,411.01,403,310,301.001,324.319,250.896,283.305,272.33,313.015,254.11,323.748,316.991
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:ES:4R:F:C:A:A:TO1:A:GE,0,-,0,-,0,-,0,-,0,-,0,-,14,-,7,-,0,-,0,-,0,-,0,-,1,-,-,-,-,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,15,1,1,2,2,2,177,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,11,11,12,15,5,6,6,6,5.974,4.969,5.148,4.74,4.311,4.393,4.305
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:AT:4R:F:I:A:U:TO1:A:GE,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,0.07,0.07,0.078,\,3.004,3.006,6.02
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4C:F:I:A:A:TO1:A:GE,,,,,,,,,,,,,,,0,-,4,-,4,-,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","GE:Georgia",Q:S:5A:4R:U:C:A:A:TO1:F:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,10,6,47.496,57.746,72.735,82.567
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:SE:4R:F:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2,\,\,\,\,\,2,2,2,2,2,2,\,\,\,\,0.612,\,0.913,0.586
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4R:U:C:V:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,10,17,9,31,29,29,28,30,20,20,19,14,5,5,4,8,12,271,4,2,1,1,2,1,0,0.008,0.001,1,3,6.053,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:FR:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,12,18,6,7,4,15,18,1,1,9,283,377,403,423,416,425,442,420,\,\,\,\,\,\,\,491,\,\,\,\,\,\,\,\,\,\,\,\,\,\,672
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:IT:4R:U:W:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2.497,4.262,7.653,\,3.713,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:AT:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,6,5,6,7,7,8,3,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,\,\,2,\,0.352,0.582,0.325,0.433,0.247,0.42,0.427
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:JP:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,11,2,6,42,27,18,16,20,34,35,37,35,40,32,28,24,24,21,23,26,26,18,20,21,14,10.3,10.4,17,13.1,9.2,27.7,25.9,16.5
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:BE:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,5,5,4,4,5,7,7,6,8,7,8,4,6,6,0,-,-,1,2,2,2,4,6,8,8,10,11,12,12,13,17,15,15,13,12,9,11,9
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:BR:4R:F:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","GE:Georgia",Q:S:BE:4R:U:C:A:A:TO1:F:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,8,6,6,4,4,3
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:SE:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,0,1,1,1,2,2,\,\,\,\,0.595,\,0.893,0.563
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:FR:4R:F:I:A:A:TO1:A:GE,0,-,0,-,0,-,0,-,1,-,1,-,5,-,11,-,0,-,0,-,0,-,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,61,9,14,10,11,12,22,9,6,6,19,29,9,13,18,218,294,296,326,335,349,364,342,\,\,\,\,\,\,\,\,398,378,386,416,422,466,494,\,\,\,\,\,\,\,506
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:CH:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,-,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GE:Georgia",Q:S:TW:4R:U:C:A:A:TO1:R:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,\,-,-,-,-,-,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,-,-,-,-,-,\,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:IT:4R:F:I:A:A:TO1:A:GE,\,-,\,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,21.889,18.528,18.192,19.538,18.387,15.628,15.823,15.188
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:FR:4R:U:X:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,-,-,-,0,3,-,8,11,9,13,14,26,23,20,21,29,31,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,39
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:CH:4R:U:X:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,0.209,1.826
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:TW:4R:F:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,-,-,-,-,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,\,-,-,-,-,-,-,-,-,\,\,\,-,-,-,-,-,\,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4O:F:C:A:A:TO1:A:GE,81,-,88,-,1878,-,105,-,121,-,91,-,105,-,64,-,48,-,58,-,241,-,59,-,89,91,69,76,149,55,125,54,153,181,175,199,188,184,193,192,230,234,315,227,254,225,175,169,175,271,370,291,244,250,283,346,406,800,1037,973,941,877,1002,936,937,1968,1214,1335,1594,1201,1247,1002,1146,1394,1415.025,1348.024,1388.01,1572,1310,1439.001,1459.962,1263.511,1363.144,1349.92,1496.885,1322.185,1427.046,1530.552
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:SE:4R:F:I:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2,2,2,2,2,2,\,\,\,\,0.612,\,0.913,0.586
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:U:C:V:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,-,2,-,-,5
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:JP:4R:Q:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,0,-,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,18,11,8,8,11,20,21,22,19,21,22,23,17,16,12,11,10,-,-,-,-,-,0.3,0.4,-,0.1,-,0.1,-0.4,-0.3
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:ES:4R:Q:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,\,-,\,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-3.321,-2.917,-3.002,-2.905
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:JP:4R:F:I:A:U:TO1:A:GE,0,-,0,-,0,-,0,-,15,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,6,1,2,2,0,0,0,0,0,-,0,0,0,0,0,3,0,0,1,0,0,-,1,7,4,4.3,22.5,21.4,11
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4C:Q:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,0,-,3,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:F:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,7,2,2,2,-,2,2,2,2,2,5,3,-13,39,35,35,12,14,12,44,24,20,20,32,56,30,13,14,530,619,637,285,339,19,17,16,27,21,21,197,35,36,21,20,36,16,14,30,49,45
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:US:4R:F:C:A:A:TO1:A:GE,,,,,1784,-,-,-,1,-,-,-,-,-,-,-,4,-,3,-,3,-,10,-,17,16,19,18,18,17,14,14,13,12,12,62,11,10,10,8,28,7,7,6,7,6,6,5,5,29,30,27,3,3,1,30,30,34,37,49,42,44,57,56,58,59,86,88,224,130,114,116,123,267,351,238,239,235,128,163,145,80,98,103,144,94,118,94
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:5A:4C:F:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,0,-,4,-,4,-,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GR:4R:F:I:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,13,13,14,14,14,14,0,0,11,0,25,25,0,16,13,8,10,7,7,4,5,5,5,5,3,3,3,3,0,0,0,0,3,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:F:I:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,7,2,2,2,-,2,2,2,2,2,5,3,-13,39,35,35,12,14,12,44,24,20,20,32,56,30,13,14,530,619,637,285,339,19,17,16,27,21,21,197,35,36,21,20,36,16,14,30,49,45
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:TW:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,\,-,-,-,-,-,-,-,-,\,\,\,-,-,-,-,-,\,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:CH:4R:Q:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-37.817,-28.248,-10.874,-14.714,-14.802,-14.465,-23.563,-17.654
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:U:X:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,3,4,3,3,6,5,4,5,11,8,8,12,5,-,-,-,-,-,-,-,-,-,-,-,-,1,2,6
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:TW:4R:F:I:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,-,-,-,-,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,-,\,-,-,-,-,-,-,-,-,\,\,\,-,-,-,-,-,\,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:GB:4R:U:W:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,3,-,-,-,3,3,-,3,3,3
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:IT:4R:F:C:A:A:TO1:A:GE,\,-,\,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,21.889,18.528,18.192,19.538,18.387,15.628,15.823,15.188
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:ES:4R:F:I:A:A:TO1:A:GE,0,-,0,-,0,-,0,-,0,-,0,-,14,-,7,-,0,-,0,-,0,-,0,-,1,-,-,-,-,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,15,1,1,2,2,2,177,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,11,11,12,15,5,6,6,6,5.974,4.969,5.148,4.74,4.311,4.393,4.305
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:IT:4R:U:C:A:A:TO1:A:GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,6.814,3.457,8.904,10.297,9.329,7.653,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GE:Georgia",Q:S:AT:4R:F:I:A:A:TO1:A:GE,80,-,87,-,92,-,105,-,101,-,90,-,85,-,1,-,3,-,7,-,8,-,6,-,7,7,5,5,74,5,69,5,73,71,80,78,80,81,82,84,87,84,81,83,87,83,74,74,73,72,71,71,6,6,6,6,\,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,\,\,\,\,2,\,\,\,\,\,15.248,15.418,15.428
