BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Japan"
"Country: Japan"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:IE:4R:F:C:A:A:TO1:A:JP,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5479,8655,8555,9204,11693,11526,12130,12766,22651,21746,14869,16989,15319,15758,16068,15216,14874,15400,15296,2270,1818,1838,1581,63,59,29,43,83,35,4,5,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","MX:Mexico","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:MX:4R:F:I:A:A:TO1:A:JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,40,\,\,-,-,\,\,\,\,\,\,\,\,\,\,\,14,82.017,31.71,32.123
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:CL:4R:U:C:A:A:TO1:A:JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,8,7,5,9,22,36,11,7,12,15,20,10,9,74,23,32,20,48,10,-,10,39,59,37,3,22,29,33,4,29,25,108,26,69,29.145,25.46,25.179,30.006,36.71,29.227,15.78
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:CL:4R:Q:C:A:A:TO1:A:JP,,,,,,,,,,,,,,,,,,,,,-6,-6,-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3,-17,-12,-13,-13,-16,22,11,-,-,-,44,43,27,27,-,-5,-5,18,-3,16,16,13,16,65,14.996,13.809,12.427,11.23,9.972,8.826
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:5A:4C:Q:C:A:A:TO1:A:JP,,,,,,,2420,-,2188,2270,2280,2582,1945,1806,1396,1712,1255,983,1069,1421,2527,960,1086,1025,839,912,1066,874,575,692,1126,268,880,343,815,771,739,691,726,439,465,568,673,603,1122,847,816,957,706,687,715,697,706,733,1146,1241,1213,192,1237,1239,1300,1649,1603,1695,0
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:IE:4R:U:C:A:A:TO1:A:JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,6243,9747,8662,10883,11981,11728,12564,13076,22797,21911,15095,17228,15338,15769,16029,15199,14863,15396,15830,2290,1868,1864,1611,210,204,171,185,184,143,135,151,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","TR:Turkey","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:TR:4R:F:I:A:A:TO1:A:JP,,,,,,,,,,,,,13,9,38,46,48,115,84,126,134,19,13,42,59,24,55,50,69,81,23,31,121,35,32,31,23,22,314,32,34,15,21,20,39,27,159,43,146,164,134,91,83,97,76,176,45,55,47,68,844,69,61,30,29,154,81,344.434,29.628,330.497,34.187,30.782
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","JP:Japan",Q:S:CA:4R:F:C:A:A:TO1:A:JP,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,31610.34,22806.124,26808.294,26986.933
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","JP:Japan",Q:S:TW:4R:U:C:A:A:TO1:R:JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494,2542,2631,3393,3822,3552,3599,4032,3953,3409,3443,2891,3037,2954,2573,2510,1973,2210,2536,2567,2584,2687,2886,2718,2609,2636,2620,2570,2602,2557,2672,2650,2472,2646,2829,2590,2652,18887,17726,16143,16506,16144,16448
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","JP:Japan",Q:S:CA:4R:U:C:A:A:TO1:O:JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,7633,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,13038.737,13033.562,14033.922,12956.788
