BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Curacao"
"Country: Curacao"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:US:4R:F:C:A:A:TO1:A:CW,9057,7386,2232,1436,903,1697,2387,1101,2608,1595,969,4584,545,487,660,1714,625,978,2809,595,454,499,366,491,475,748,387
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","CW:Curacao",Q:S:ES:4R:F:B:A:A:LC1:A:CW,,,,,,,,16,2,2,2,0,0,0,0,0,0,0,0,0,0.33,0.328,0.308,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:FR:4R:F:I:A:A:TO1:A:CW,,,,,,,,1155,\,\,531,411,437,397,1936,1506,3267,3954,3040,\,\,\,\,\,\,\,246
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:ES:4R:F:I:A:U:TO1:A:CW,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,75.466,47.585,25.517,29.098
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:5A:4O:F:I:A:U:TO1:A:CW,8990,7196,2126,1327,854,1691,2383,4165,6153,4202,2624,6777,2423,2187.325,4094.805,4648.332,5309.986,6109.254,6902.21,4597.475,2773.206,1920.041,2042.79,2072.394,2342.818,2355.792,2464.887
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:5A:4O:F:C:A:A:TO1:A:CW,9153,7558,2278,1473,982,1742,2476,13021,10903,8011,6145,10322,5989,5494.325,7637.805,7881.709,8096.986,8966.254,9753.21,7785.634,5884.977,5085.337,4689.34,4405.636,4637.611,5588.4,5221.449
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:CH:4R:U:X:A:A:TO1:A:CW,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,-,-,0.027,14.629,0.086,-,-,7.232
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:AU:4R:F:I:A:A:TO1:A:CW,,,,,,,,5,-,-,-,-,-,1.325,3.805,3.709,1.986,1.254,1.21,1.163,1.199,1.627,2.217,1.563,1.296,1.336,1.245
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:BE:4R:Q:C:A:A:TO1:A:CW,,,,,,,,-7,-4,-5,-2,-2,-,-,-1,-2,-,-,-6,-1,-1,-1,-1,-,-1,-1,-1
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:IT:4R:F:C:A:A:TO1:A:CW,,,,,,,,\,-,-,-,-,\,\,\,\,\,\,\,8.379,\,4.094,\,11.077,9.508,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:CA:4R:F:I:A:A:TO1:A:CW,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,112.82
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:IT:4R:F:I:A:U:TO1:A:CW,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,0.125,\,0.525,\,0.204,1.646,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:CH:4R:F:C:A:A:TO1:A:CW,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,678.658,818.438,769.376,656.14,545.883,460.845,458.244,533.723
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","CW:Curacao",Q:S:GB:4R:U:C:A:A:TO1:O:CW,,,,,,,,,,,,,,,,,,,,3
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CW:Curacao",Q:S:AU:4R:U:C:A:A:TO1:R:CW,,,,,,,,5,-,-,-,-,-,1.325,1.36,1.35,1.467,1.254,1.21,1.163,1.199,1.627,2.217,1.563,1.296,1.336,1.245
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:5A:4R:F:I:A:A:TO1:A:CW,9052,7374,2219,1425,902,1695,2384,12339,10095,7381,5698,9880,5427,5281.325,6959.805,7325.709,7833.986,8674.254,9501.21,7275.972,5564.427,4841.498,4338.36,3482.442,3564.982,4046.546,2995.374
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:BE:4R:F:C:A:A:TO1:A:CW,,,,,,,,28,23,16,21,13,11,11,12,3,2,2,8,6,3,2,1,1,2,4,1
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","CW:Curacao",Q:S:IT:4R:U:C:A:A:TO1:B:CW,,,,,,,,,,,,,,,,,,,,0.001,\,0.001,\,-,1.49
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","CW:Curacao",Q:S:GB:4R:U:C:A:A:TO1:R:CW,,,,,,,,,1553,708,193,442,395,474,488,428,322,402,408,496,365,633,222,190,321,506,330
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","CW:Curacao",Q:S:BR:4R:F:I:A:U:TO1:A:CW,,,,,,,,71,29,151
