BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Germany"
"Country: Germany"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:CA:4R:F:I:A:A:TO1:A:DE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19664,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,22445.328,26481.037,25617.695,21885.214
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","DE:Germany",Q:S:US:4R:F:B:A:A:LC1:A:DE,,,,,,,17988,-,22651,19765,17680,16605,17086,18610,16935,15855,15140,14526,16107,17359,18505,18456,19166,19263,22021,23938,25786,24952,29201,27927,28551,24560,22821,19943,21295,20539,21460,24813,24060,25042,22244,30558,24522,57874,33260,52331,63841,65812,31428,23999,44828,34124,30246,26979,20517,66043,42848,71262,66969,74363,63749,49302,57997,35281,33457,39268,28518,27124,32900,37639,44440,39911
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","DE:Germany",Q:S:5A:4R:U:C:A:A:TO1:O:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382430,459296,464482,418501,403137,397274,410487,388868,429922,432005,415944,450835,495518,495755,491559,460863,474015,545781,552096,501004,509053,514172,521337,481104,526439,507747,573386,444951,625955,632656.481,623301.188,605984.824,487448.149,501141.239,466585.902,493415.096,457323.054,422906.958,437135.061,449190.103,440578.888,422219.056,433553.288
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:IT:4R:U:X:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,61362,\,\,\,\,\,\,\,\,\,\,\,62146.706,59248.807,57297.205,29299,30255.212,27797.317,27814.277,30176.854
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:ES:4R:Q:C:A:A:TO1:A:DE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,511.061,521.054,620.521,880.523
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:DE:4B:U:C:V:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176036,186077,197997,200658.005,196882,197263,155903,154464
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","DE:Germany",Q:S:SE:4R:U:C:A:A:TO1:F:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13244.38,15486.457,16139.834,14084.752,12708.202,18256.466,16098.63,13188.526
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","DE:Germany",Q:S:TW:4R:U:C:A:A:TO1:F:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,650,648,604,504,493,475,508
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:KR:4R:F:I:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,1963,1261,2706,1552,1682,1887,2009,1843.944,2039.618,1713.464,1481.503,1529.12,2492.556,2957.045,2299.334
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","DE:Germany",Q:S:AT:4R:F:I:A:U:TO1:A:DE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,10593.015,11604.5,14293.366,12909.525,11192.976,9980.021,9461.58,9017.379
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","DE:Germany",Q:S:IE:4R:U:C:A:A:TO1:B:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,26096,25266,20391,32094,23397,22968,23714,32452,26625,28621,20089,21901,19136,17488,15748,13189,14423,15772,27105,9691,8403,7854,8245,1183,940,777,651,483,450,607,496,679.221,632.678,558.051,438.422,301.032,274.891,269.204,242.588
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","DE:Germany",Q:S:5A:4R:F:B:A:A:LC1:A:DE,,,,,,,78864,-,91544,103896,91425,86618,87138,82381,79393,87136,88522,93997,153634,152011,222353,235321,245477,246608,192344,209605,210262,207051,287164,300318,293212,285762,302970,293703,302143,263550,270414,537606,532280,537197,601631,657008,670831,642502,599712,578159,660543,675083,610139,591388,600283,621792,543425,587174,593630,674886,577476,781129,727600.759,733008.634,670126.478,605808.185,600639.113,567043.554,583055.662,598302.4,557867.049,526567.033,481593.966,464744.303,502055.759,499362.415
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","DE:Germany",Q:S:BR:4R:F:B:A:A:LC1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,1,3,3,4,4,4,-,-,-,-,1,-,-,-,4,30,29,31,15,58,69,96,60,117,102,180,142,148,150,149,121,100,96,162,167,175
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:CH:4R:U:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95118,101560,99156,112873,118659,116530,114901,129091,132926,152043,144003,179062,162834,126081,113691,96663,116546,119784,115693,116717,108337,120217,101825,97119,108693,95606,70740,86570,91566,82331,71785,76175,74924,71280,112859.294,110052.825,112238.064,107420.463,96123.501,106934.647,98493.646,89434.723
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","DE:Germany",Q:S:KR:4R:F:I:A:U:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,1908,1181,2593,1425,1520,1747,1886,1726.39,1932.538,1652.192,1425.024,1360.884,2381.831,2775.075,2089.7
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","DE:Germany",Q:S:GR:4R:U:C:A:A:TO1:O:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,205,217,228,1091,210,153,144,120
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","DE:Germany",Q:S:IT:4R:F:I:A:U:TO1:A:DE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,25175,\,\,\,\,\,\,\,\,\,\,\,22099.517,21478.57,23701.777,25467.465,17086.886,18146.764,18048.433,23503.235
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","DE:Germany",Q:S:FR:4R:U:C:A:A:TO1:F:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,7954
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:US:4R:F:C:A:A:TO1:A:DE,,,,,,,51780,-,54500,56826,55023,63945,59850,64106,68821,74605,79521,73912,78171,73719,75142,70155,71961,67558,74242,89305,86032,83248,95801,98894,100629,95591,91197,86823,94654,93426,97930,113806,99799,107448,98809,114704,89721,114457,86041,186531,185827,222300,148800,144021,148020,145567,157753,158929,147688,188627,152843,195304,184844,199174,197603,178867,182678,162499,146713,162080,149419,135532,136838,163053,152835,155961
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:5A:4R:F:I:A:A:TO1:A:DE,38,-,383,-,383,-,347903,-,371818,412381,400798,391276,407713,478254,450631,472003,444271,454135,556929,589796,584919,641814,695848,696702,716966,779710,747677,797753,876191,850991,821193,836235,748980,798839,802207,838073,851552,1000591,1038617,1130950,1126128,1224683,1167520,1048521,976115,1001030,1002287,1101510,1014143,980284,920817,1038142,1011676,1042525,1010995,950754,818023,875381,847359.264,861783.935,893532.187,839179.167,837037.969,854601.315,816687.287,848732.684,871188.954,792464.805,732566.109,802149.806,719525.621,724305.617
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:KR:4R:F:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955,1963,1358,2908,1769,1852,2038,2253,2080.113,2217.622,1904.293,1603.767,1714.876,2630.476,3104.347,2448.425
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","DE:Germany",Q:S:AU:4R:U:C:A:A:TO1:B:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6007,5441,9780,7904,5908,6512,5849,5559,7734,10497,10419,10486,12766,10594,9550,8990,6986,6737,5869,5749,7583,6355,8801,10186,10795,11047,10587,9739,8428,11025.34,10350.878,9666.365,10005.635,10145.973,7355.459,7388.269,8203.283,7095.59,9269.877,5406.306,6050.922,5177.452,5874.845
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","DE:Germany",Q:S:CA:4R:U:C:A:A:TO1:B:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8885,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4828.124,4994.351,4304.078,2747.324
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:BE:4R:F:C:A:A:TO1:A:DE,,,,,,,27071,-,35685,41187,36069,34875,32828,35246,33539,35066,31725,35842,40286,38926,40347,44026,47266,45068,48710,53004,52513,48976,48032,59947,52631,47890,55364,60175,64029,63555,67805,74129,68016,77217,81837,100786,93139,80332,62890,56876,55729,64088,23847,21896,20933,22916,20688,21816,17201,16226,13565,15302,13109,12216,12353,12231,11678,10749,10968,16662,17623,16080,9704,14275,10079,7953
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:KR:4R:U:W:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.592,1120.059,824.711,788.762,851.333,809.751,1037.334,812.761
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","DE:Germany",Q:S:GB:4R:U:C:A:A:TO1:R:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23677,24421,31106,29398,31674,31787,39985,37273,41886,47335,50896,59659,67738,73413,63284,60877,66357,55092,55555,45523,28221,37701,52798,47165,66799,65966,69933,64511,68811,71828,67265,74861,71287,70636,80993,77541,58821,49528,45635,42536,34764,32306,33384
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:GR:4R:U:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,1503,1503,1092,686,1266,647,1177,1279,1957,1230,943,1637,1300,1447,2228,1648,4855,2206,5100,4297,5656,6926,5185,5185,2105,1884,3024,2884,2970,3500,3510,2954,2225,2273,2278,2282,2256,3077,2411,2160,2087,2379
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:AU:4R:F:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,2539,4285,1586,3183,2514,2997,3746,4608,3976,4093,5467,4180,3820,5114,14152,7755,7791,9312,9110,7110,8289,6931,7821,6115,5962,8722,6270,8124,9069,9819,11573,12816,10770,13742,13598.023,9179.569,13836.665,12051.352,10895.082,8893.869,9199.541,9162.021,8384.925,10045.556,9086.03,9110.634,8542.489,10516.729
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:AU:4R:F:I:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,2539,4285,1576,3173,2514,2997,3746,4608,3976,4093,5467,4180,3820,5114,14152,7755,7791,9312,9110,7110,8289,6931,7821,6115,5962,8684,6235,8085,9029,9775,11523,12773,10730,12549,9719.264,9044.935,9176.187,9453.167,8916.969,8762.315,9094.936,9057.522,8281.247,9945.504,9001.874,9079.244,8432.372,10393.394
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","DE:Germany",Q:S:GB:4R:F:B:A:A:LC1:A:DE,,,,,,,8769,-,8561,9214,8903,8058,8752,8313,8347,8715,9263,9833,9774,8709,9855,10672,10931,10945,11665,11908,12331,12803,14858,13847,13962,21836,18920,18047,17860,19198,21116,21486,22644,25017,23781,30456,30608,30237,29514,36084,47354,30414,35088,48384,56308,51454,44301,52362,56559,71550,30375,190855,160218,152857,131916,77387,64085,45308,46664,38901,23616,21677,20478,22756,31114,37357
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:JP:4R:U:C:V:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,3296,2390,2593,1628,1846,1492,1866,1754,2267,2096,2837,6373,1755,4660,7412,3463,3203,4788,3160,3281,6279,5797,6663,3239,4008,4682,2976,1800,3724,3092,1763,2198,2294,2362,2113.2,1971.9,1958.9,1943,2001.6,3184.5,2333.4,2133.6
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:5A:4R:U:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032237,1252651,1272131,1185747,1238912,1248900,1256884,1274584,1704765,1739759,1852456,1877814,2124250,2019684,1824514,1652736,1739890,1804043,1902770,1762157,1729167,1662816,1746471,1620099,1702683,1688485,1708087,1458892,1713913,1640566.064,1660684.868,1635910.382,1510056.143,1507234.399,1492194.727,1480384.336,1509937.852,1496717.904,1384408.392,1282092.322,1324876.413,1274685.769,1273487.148
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:CA:4R:U:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,25307,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,25523.297,26483.118,25486.307,23009.589
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","DE:Germany",Q:S:BE:4R:U:C:A:A:TO1:O:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13514,12353,13349,14338,22419,17987,16644,16505,14887,15232,15352,15450,21138,21323,22425,13224,12516,15150,17049,4801,4394,3797,3292,3370,3539,3579,2967,2572,2348,1859,2050,1767,1532,1672,1519,1909,1792,1499,1667,1439,1026,1104,947
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:BE:4R:F:I:A:A:TO1:A:DE,,,,,,,26453,-,34845,38128,33078,31840,30945,34098,31729,33289,29901,32602,38767,37424,38836,38202,42747,42774,46365,46098,50190,46847,45572,51075,45412,44209,52002,49016,52125,53401,57949,56459,59321,61827,65185,76278,68713,71973,55998,49974,48463,57310,20466,18632,17989,20210,17863,18889,14215,13494,10829,12129,10391,9393,9442,9673,9150,8068,8497,13970,14973,15847,9505,14092,9897,7794
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4B:Domestic Banks","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:DE:4B:F:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6047622,6026623,5966847,5479189,5222796,4722444,4840246,4829149
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:AU:4R:U:C:V:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644,2520,4494,4366,5324,5515,5065,5805,5656,6810,7051,7514,9532,8278,9077,9013,8653,8242,4798,5663,6368,5427,7112,7130,7220,3743,3970,3099,3063,5622.267,5546.783,4978.702,4952.956,7233.462,4421.629,5625.627,4846.042,4235.655,4690.077,2448.868,2298.78,2113.339,2287.11
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:IT:4R:Q:C:A:A:TO1:A:DE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5479,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:GR:4R:F:C:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,4128,4128,4146,4146,2448,2448,3199,3199,2120,1294,1544,750,1699,1956,2356,1310,1018,1768,1332,1477,2251,1576,4739,2102,5908,4704,5727,6987,5182,5246,1846,1834,2663,2717,2799,3256,3388,2842,2183,2204,2249,2244,2215,3049,2348,2101,2047,2347
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:ES:4R:U:W:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,813,832,1156,1278,1200,1289,1274,1490,1700,1549,1428,1424,1412,1395.973,1352.561,1073.399,1040.139,959.046,875.227,946.911
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","DE:Germany",Q:S:GR:4R:F:I:A:A:TO1:A:DE,,,,,,,,,,,,,,,,,,,,,,,,,4128,4128,4146,4146,2448,2448,3199,3199,2120,1294,1544,750,1699,1956,2356,1310,1018,1766,1331,1477,2248,1574,4733,2096,5900,4694,5720,6976,5173,5240,1754,1833,2592,2647,2732,3164,3365,2839,2149,2172,2186,2178,2158,3000,2295,2044,1999,2298
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","DE:Germany",Q:S:GB:4R:F:I:A:U:TO1:A:DE,,,,,,,17720,-,19248,19284,19750,20732,23347,23745,21144,20843,21239,21198,24895,29033,21938,23874,21317,24782,29008,30643,33240,40970,32969,39566,50600,62989,52344,60362,53481,67057,51923,67892,49779,58333,54825,70791,61530,51560,55100,53425,44997,54197,62801,61094,56543,58702,65317,65026,61869,67979,67529,75237,80518,74500,62591,54251,50483,59456,36200,42198,45150,37463,36571,36886,32635,30367
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","DE:Germany",Q:S:BE:4R:F:I:A:U:TO1:A:DE,,,,,,,12332,-,18853,22278,17150,16643,15098,18713,17090,18805,16454,18624,22999,23503,22303,18983,22662,21756,24799,26065,28854,24066,19166,25126,21546,22413,28105,26179,26352,28917,30992,31502,33302,33743,34465,45308,39594,44965,28383,25532,27138,38532,14233,12789,13039,15634,13710,14875,10862,11259,8782,9813,7444,7817,7805,8100,7562,6459,7179,12286,13144,14047,8101,12882,8545,6349
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","DE:Germany",Q:S:5A:4R:U:C:A:A:TO1:R:DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170847,244956,245197,249159,290231,326899,327813,336158,622834,608176,723795,712994,794548,773909,688474,658121,672074,675941,718284,667433,604120,571577,649700,648220,686452,696174,669961,610847,655714,648960.079,659014.613,675331.694,675766.126,688253.912,705817.069,677324.372,698952.106,706503.707,619626.351,555778.303,575404.122,569642.848,556301.688
