BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Italy"
"Country: Italy"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","IT:Italy",Q:S:AT:4R:U:C:A:A:TO1:B:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1953.012,2083.037,2002.947,1614.799,1231.537,1059.739,1257.288,1171.672
"Q:Quarterly","S:Amounts outstanding / Stocks","TR:Turkey","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:TR:4R:F:C:A:A:TO1:A:IT,,,,,,,,,,,,,127,56,72,132,170,149,32,175,65,64,138,85,134,180,93,245,264,189,275,591,538,185,379,657,659,547,748,469,439,547,100,184,679,261,434,510,630,588,454,278,437,396,482,53,29,64,68,95,58,55,68,51,50,62,55,53.649,142.778,113.815,266.473,242.904
"Q:Quarterly","S:Amounts outstanding / Stocks","MX:Mexico","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:MX:4R:F:I:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,-,\,-,-,-,\,-,-,-,-,20,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,3.269,1.63,8.161
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CL:4R:F:I:A:U:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,2,4,5,11,11,7,10,17,17,4,12,31,8,14,15,47,40,38,38,63,4,6,7,5,8,11,16,14,15,15,42,13,18,22,22,23,13,17,15,11,9,12,8,11,0.944,1.048,0.392,0.797,2.715,0.959,1
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CL:4R:U:W:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,10
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:DE:4R:F:C:A:A:TO1:A:IT,,,,,,,115016,-,117150,119872,124848,109954,118289,123519,122212,132158,122219,120570,120304,116384,122839,126011,127413,135628,137273,140617,147168,150499,167057,180269,186744,183973,172220,194354,192335,188146,201532,215519,228090,222254,248107,269521,269532,233509,207194,197442,202598,209295,189675,176233,153721,177329,162285,164932,161757,144686,133954,133474,125306,125942,129200,125935,125890,126773,125623,127088,124705,110862,108570,96392,97481,98609
"Q:Quarterly","S:Amounts outstanding / Stocks","MX:Mexico","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:MX:4R:F:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,-,\,-,-,-,\,-,-,-,-,20,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,3.269,1.63,8.161
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","IT:Italy",Q:S:US:4R:U:C:A:A:TO1:F:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5967,6074,6015,5244,5841,6292,8428,7153
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:DE:4R:U:W:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,38839,\,\,\,\,\,\,\,\,\,\,\,32316,27992,27340,34178,34085,27640,33662,35534
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:FR:4R:F:I:A:U:TO1:A:IT,,,,,,,27637,-,27529,29925,23557,25774,16576,19719,19404,15477,11147,12843,15602,9104,9913,11319,33659,35297,37839,33247,25493,32429,29681,32801,24030,27519,22404,30977,40688,46665,37399,43499,43591,50287,44910,53618,57838,38745,34821,39414,45049,59836,63788,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,25106
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","IT:Italy",Q:S:TW:4R:U:C:A:A:TO1:R:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,171,174,172,170,179,152,193,218,123,200,190,207,229,224,194,158,218,215,228,216,206,201,210,239,242,193,200,138,134,109,93,123,110,118,122,134,122,135,123,116,103,96
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:GB:4R:Q:C:A:A:TO1:A:IT,,,,,,,10706,-,9101,9584,8750,8027,9360,11230,9869,9951,7464,5608,4258,4084,1968,4318,2878,189,4643,8013,4933,5001,8054,-403,7792,1978,6260,7039,5458,7979,8129,6160,1742,5872,8782,5346,2898,5027,1558,5565,4677,5698,-228,1826,51,865,-333,168,716,-273,-742,-165,2,-82,192,431,1118,-2063,650,1175,407,-246,512,511,-55,1389
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CA:4R:F:C:A:A:TO1:A:IT,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2441,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1964.729,1375.148,956.048,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:BR:4R:F:I:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,140,175,231,142,252,330,180,263,143,296,452,550,321,202,163,368,216,158,306,288,102,396,297,312,144,367,288,369,454,311,376,730,752,409,455,214,206,52,189,125,154,139,145,149,180,373,226,229,129,121,98,377
"Q:Quarterly","S:Amounts outstanding / Stocks","NL:Netherlands","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:NL:4R:U:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70966,73661,80134,73902,135193,132905,135986,138504,138631,137471,139783,148887,155152,85441,69496,66955,71309,68999,74551,69065,59278,43373,48600,45341,48967,52106,38150,34413,35663,32646,34784,33667,33538,33908,34295,34689.881,33042.942,36334.377,33643.167,32397.044,28848.107,29602.737,29661.063
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","IT:Italy",Q:S:US:4R:U:C:A:A:TO1:R:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7780,7129,9187,8511,11541,12696,15191,16362,13654,14808,14615,16837,17025,18372,12405,10905,16879,19985,25667,19559,17809,13160,13770,13516,13346,14901,13117,13410,13878,14224,17576,17510,17264,17633,16592,19631,26225,26417,23083,23449,22363,25457,23862
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:GB:4R:U:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68232,74885,67151,62824,67923,76972,71421,70401,84171,78406,87732,90662,100154,91433,86473,74839,80900,81657,81966,76642,68600,66808,66220,66387,68863,73720,61268,59356,57623,50423,46454,49227,45851,45892,45630,47921,47528,47092,43040,38920,38155,32482,35574
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:5A:4O:F:C:A:A:TO1:A:IT,269,-,247,-,264,-,362604,-,394461,414391,426763,401032,408643,428890,426196,436227,420722,434799,500776,481134,510666,528046,581383,603419,605447,643199,648275,649589,697742,734198,728579,733054,727677,864475,935383,993540,1035778,1124747,1167270,1213827,1337105,1446221,1401127,1194233,1122265,1087623,1163990,1211994,1165506,1071467,918716,1006870,884757,928780,953487,827575,745751,809636,682922.795,755388.456,781921.9,759275.866,767988.678,786388.129,799414.837,840874.123,863383.226,775688.565,731831.384,677578.271,680217.99,689339.855
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:GR:4R:U:W:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,51,51,51,16,56,51,52,52
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:TW:4R:U:C:V:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,3,11
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","IT:Italy",Q:S:JP:4R:U:C:A:A:TO1:O:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29969,27292,27337,26538,26821,27465,27940,29922,31678,32289,36646,37918,43036,39950,35080,33628,31435,36898,39560,40619,35309,27920,30363,28561,29772,30905,24813,19519,18955,24341,25185,25495,23086,22333,22945,23766.8,24705.3,27192.4,25859.5,22996.8,23313.2,23154.4,22813.3
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:GB:4R:U:W:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,1927,2107,2235,2345,2291,2232,2292,2083,3096,3500,2941,3518,3725,3689,3708,3951,4810,6221,7859,5700,4761,6297,12612,12635,16780,41275,37392,51577,33548,55430,77233,78937,100123,95211,76640,89202,86432,74257,66796,56285,55668,49650
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:BE:4R:Q:C:A:A:TO1:A:IT,,,,,,,141,-,2110,2315,2217,2236,1579,1452,-7820,-1808,-659,3082,1265,-126,196,35,457,-556,-252,2842,3961,2664,1377,6122,13355,19725,19431,18333,18456,19244,18824,17074,5960,406,3507,355,-1262,1686,1637,262,1355,2279,2480,2427,2863,2566,2087,2259,138,-803,73,19,260,364,174,82,68,68,42,-91,-213,85,24,623,562,1991
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:ES:4R:F:I:A:U:TO1:A:IT,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,12989.346,14082.931,13574.039,15764.265
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","IT:Italy",Q:S:FR:4R:U:C:A:A:TO1:O:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43641,32552,40952,48406,66998,86482,85706,88089,99673,103274,117420,178286,194345,205097,183901,179691,172486,183168,194817,194526,\,\,\,97563,105045,106764,82266,66167,66810,58816,56078,74038,81717,89030,90872,87905,92263,88167,73756,69128,62369,58502,61257
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:AU:4R:F:I:A:U:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,215,1147,321,485,429,123,338,44,249,-,216,302,147,140,358,302,286,263,201,189,168,124,2032,175,949,1196,548,293,418,524,582,383,189,192,12.249,17.367,33.881,17.672,33.514,266.45,240.29,191.098,219.824,88.144,180.157,203.321,258.965,369.729
"Q:Quarterly","S:Amounts outstanding / Stocks","NL:Netherlands","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:NL:4R:F:C:A:A:TO1:A:IT,,,,,,,30422,-,27929,27088,30106,30271,28733,31422,31801,33937,32459,33429,37079,34763,43576,54230,58677,59619,54420,63919,64509,69857,67079,73704,76226,79915,72926,134132,131392,135259,137678,139867,138123,140984,150275,156090,94127,73113,69243,76127,71974,78256,68731,59019,43205,48419,45379,49125,52268,38204,34557,36241,33447,35277,33630,33137,33753,34187,34298.217,32814.061,36059.852,33444.356,32140.869,28705.012,29302.872,30182.002
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:DE:4R:F:I:A:U:TO1:A:IT,,,,,,,21889,-,22311,23276,24453,20227,23737,21818,19692,18692,14343,13457,15935,16952,15591,20482,20025,25533,20122,22762,21268,23544,22955,29816,32411,31809,30429,40276,28953,31339,30662,38361,45409,34790,34066,38220,30918,26563,14220,17148,15644,11305,15776,18996,14523,17916,15173,18529,17455,12259,12365,9306,8594,9304,7501,8399,9860,9063,9943,7880,11345,8740,9489,10444,9886,10753
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","IT:Italy",Q:S:SE:4R:U:C:A:A:TO1:O:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,531,732,602,890,712,754,794,233,128,336,161,242,523,1611,1143,1428,1891,1337,1674,297,219,252,201,205,71,60,47,42,68,70,66,75,84,68.566,242.957,247.469,174.337,159.585,191.525,42.112,42.049
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","IT:Italy",Q:S:JP:4R:F:B:A:A:LC1:A:IT,,,,,,,946,-,443,470,412,681,887,1387,1237,1192,1496,1233,1596,1360,1304,1117,1169,842,859,742,825,800,720,763,629,671,694,719,700,813,788,895,1155,1442,2958,3416,3882,3761,4351,3823,4099,3576,3580,2777,2331,3048,2321,2571,3260,3331,3431,3497,3381,3212,2906,3429,3650,3385,3151,3129,3192,3029,2655.6,2292.6,2236.7,2408.4
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CA:4R:U:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4024,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2321.337,1496.06,806.857,\
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:KR:4R:F:I:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,379,298,303,338,301,319,323,333.713,398.504,448.09,425.071,390.767,380.921,547.763,485.858
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","IT:Italy",Q:S:KR:4R:U:C:A:A:TO1:R:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.856,244.766,258.239,262.123,224.114,249.247,304.24,267.348
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:JP:4R:F:C:A:A:TO1:A:IT,,,,,,,11231,-,14305,15759,17339,16135,17513,21191,20100,20719,21052,18530,24274,25740,29601,30810,35189,30552,34207,32315,30417,32189,37609,36759,33410,34017,34627,35070,36734,37356,39382,41756,43489,48073,51634,55798,55405,49906,47776,42917,51197,52426,53084,46120,38013,41840,39201,40193,43127,35714,29794,28241,32906,33936,34367,30881,31570,31828,32972,33659,36815,34951,31285.8,30126.1,30468.6,30380.7
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:GB:4R:F:I:A:U:TO1:A:IT,,,,,,,7129,-,11513,11706,11147,10065,13862,11463,10782,10755,10520,9271,7812,6396,9338,7571,8698,11683,8356,12702,9587,8864,9887,24753,22645,25366,13173,14958,22074,18256,16687,21333,19380,16666,14167,19803,19678,18038,11035,11551,11837,11619,12884,9930,9712,7912,8328,8595,8086,7045,7075,3936,3686,3780,3007,4043,3505,3270,4525,5135,5656,5167,5338,5441,6391,3496
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","IT:Italy",Q:S:DE:4R:F:B:A:A:LC1:A:IT,,,,,,,19520,-,15380,14836,15644,14944,16761,18123,17832,20169,17945,19906,23771,23925,26255,25192,26120,25908,26107,25029,25581,28911,33300,34253,32938,32956,32081,35513,38981,39267,40919,42949,44702,46614,55306,63243,70363,61005,59562,57940,60139,61568,52705,48914,44680,57441,54991,58129,57722,54337,52053,54551,51909,53457,55725,53494,53702,54654,56154,55134,53286,47412,44992,38756,39262,39132
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:KR:4R:U:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.713,371.008,420.8,399.974,366.449,362.128,528.203,466.027
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","IT:Italy",Q:S:GB:4R:U:C:A:A:TO1:O:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19110,27821,21562,19943,23565,27573,23556,20856,27860,20760,21764,21458,25679,23197,22601,14945,20005,19577,20471,16492,12249,14018,12402,11497,12734,17430,8517,8445,6659,6262,4480,6797,5104,4816,5668,4053,4528,5245,5940,2674,6132,228,5547
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","IT:Italy",Q:S:BE:4R:U:C:A:A:TO1:B:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10812,8514,8784,8914,10691,12341,13200,13707,16919,17040,14866,12804,13623,14734,13033,8993,7488,8269,11958,6949,5993,6967,7559,6551,5378,5911,9066,3619,2400,2089,2241,2010,1847,1862,1597,1212,881,851,798,655,699,571,634
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","IT:Italy",Q:S:BE:4R:F:B:A:A:LC1:A:IT,,,,,,,472,-,449,293,289,516,448,311,408,366,98,570,745,562,615,641,682,779,825,745,699,733,892,1220,1162,1615,1684,2462,5396,3347,3681,4253,8389,5998,6350,6868,10748,6509,5744,5329,5496,5731,312,296,301,298,237,172,144,117,105,108,81,45,46,-,-,-,176,188,161,145,137,110,91,91
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CL:4R:F:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,1,2,4,5,11,11,8,20,17,18,5,15,34,13,15,16,47,40,38,38,63,19,23,39,34,39,12,19,21,26,26,50,14,19,22,22,175,13,17,24,25,9,16,11,14,31.135,23.162,7.705,1.572,3.58,1.954,1.356
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CA:4R:Q:C:A:A:TO1:A:IT,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,120.913,-149.191,-14.208
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IT:Italy",Q:S:CH:4R:F:I:A:U:TO1:A:IT,,,,,,,10493,-,10492,9597,10063,10575,10716,8736,12483,11163,14647,14193,15517,15926,15092,19041,21601,21224,18681,15665,17579,20159,14071,10828,15722,15317,11761,14515,15001,12514,14619,17557,18863,19600,21473,16553,16833,11444,6537,10078,7392,11427,6738,7472,4369,11291,6139,9626,7700,7669,5994,8307,8198,6369,6518,5459,7366,6517,8912.087,8135.397,9316.147,6983.581,4163.96,7099.802,5998.057,5939.684
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:FR:4R:U:X:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19261,22313,25358,21361,26281,26353,37128,37070,46355,53705,45615,57072,77344,64725,58531,58940,58220,57071,39517,42670,\,\,\,43854,48654,54509,48154,33364,34051,34051,38735,41352,39820,40073,39761,36591,40002,37296,35536,29995,30797,30870,32210
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IT:Italy",Q:S:GR:4R:U:C:A:A:TO1:A:IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158,2011,2011,1002,731,606,949,673,1034,808,753,266,417,208,448,278,179,730,198,714,624,549,934,584,595,511,457,444,456,515,548,520,439,469,525,437,466,466,377,498,392,349,309
