BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Belgium"
"Country: Belgium"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BE:Belgium",Q:S:TW:4R:F:B:A:A:LC1:A:BE,,,,,,,,,,,,,,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,2,2,2,2,3,3,3,-,7,7,7,8,8,7,8,7,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,30,39,66,58,45,33
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BE:Belgium",Q:S:CL:4R:U:C:A:A:TO1:B:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,1,3,33,12,63,12,3,2,-,1,-,-,-,2,2,2,2,2,-,3,1,-,1,-,-,-,-,-,-,-,-,-,-,16.632,10.784,0.242,0.252,0.333,0.297,0.406
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:5A:4R:F:I:A:U:TO1:A:BE,,,,,,,109993,-,122465,149802,128174,105585,91312,103047,108040,119431,109541,113038,124333,122153,111528,121558,137958,133306,145722,165347,182363,179543,190519,219074,223635,227753,221026,242030,238675,252487,246523,262708,256020,265181,267534,267532,291372,246242,199298,196277,184435,192212,166495,163954,152847,159721,135767,141422,120523,114285,90061,127705,114094.373,100715.531,88125.261,94375.248,91578.985,86912.181,75300.835,91081.14,84439.184,84147.912,72382.492,75760.167,69046.712,71965.793
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BE:Belgium",Q:S:CL:4R:U:C:A:A:TO1:R:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,-,-,-,-,-,32,-,-,1,1,2,1,-,-,1,-,2,8,2,2,6,38,28,17,1,56,73,46,118,141,200.389,156.737,0.093,0.011,0.01,0.01,0.01
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:JP:4R:U:X:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,318,401,677,1060,941,873,1102,1292,1041,1225,2077,1515,1311,3180,1106,1186,1235,1278,1636,2404,1633,1988,1566,1624,1475,2024,2315,2097,3282,2825,3352,3175,1639,2155,2382.5,2169.2,2365.7,2329.6,2229.7,2058.7,2066.5,2456.9
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:TW:4R:F:I:A:U:TO1:A:BE,,,,,,,,,,,,,134,258,147,352,220,327,460,245,79,88,250,326,354,689,273,237,284,267,231,302,710,384,5348,1004,764,723,946,930,1168,1036,536,886,535,577,534,465,482,443,362,406,428,197,207,182,191,218,174,177,132,155,106,119,132,82,97,122,124,116,114,139
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BE:Belgium",Q:S:AU:4R:U:C:A:A:TO1:O:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,-,-,-,-,-,-,-,-,-,315,2,1928,1138,-,-,-,-,1151,538,178,421,563,286,212,218,120,120,430,121.798,119.664,451.491,495.106,128.04,0.227,0.082,0.679,59.636,68.339,59.44,16.435,2.017,0.258
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BE:Belgium",Q:S:CH:4R:U:C:A:A:TO1:R:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BE:Belgium",Q:S:FR:4R:F:B:A:A:LC1:A:BE,,,,,,,1411,-,1709,1680,1376,1142,954,1106,1032,1440,1311,3208,5243,4842,5126,4406,4502,4267,9082,3876,9340,7777,8621,9228,7931,7944,8835,11401,12296,12540,13375,14189,14996,16743,27250,53086,66248,42480,41261,53811,52917,57387,231679,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,140083
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:AU:4R:Q:C:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,931,263,144,428,277,113,835,-261,-790,-1326,-546,-60,-4,442,-271,609,300,6,791,-295,-540,269,-364,764,-626,-745,-181,-54,-488,-201,371,60,-67,327,4.151,-28.559,257.741,-77.944,-561.109,-22.378,-299.439,-265.533,-401.05,-61.223,-358.667,-397.88,-37.617,-103.288
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BE:Belgium",Q:S:IT:4R:U:C:A:A:TO1:O:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,478,\,\,\,\,\,\,\,\,\,\,\,1066.952,1131.8,1651.231,1877.903,2239.135,3512.931,4327.261,4003.695
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BE:Belgium",Q:S:DE:4R:U:C:A:A:TO1:B:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,20087,\,\,\,\,\,\,\,\,\,\,\,5527,6482,7160,5107,3963,4055,5022,4588
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BE:Belgium",Q:S:IT:4R:F:B:A:A:LC1:A:BE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,933,\,\,\,\,\,\,\,\,\,\,\,\,988.894,\,871.214,910.85,944.086,1135.473,1144.271
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BE:Belgium",Q:S:FI:4R:U:C:A:A:TO1:B:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,129,128,50,88,182,34,20,6,18,61,128,145,218,218,300,494,614,528,519,495,562,604
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BE:Belgium",Q:S:IT:4R:U:C:A:A:TO1:B:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1292,\,\,\,\,\,\,\,\,\,\,\,1256.544,2166.627,1366.136,1975.202,2262.372,2138.795,1914.576,2174.89
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:TW:4R:F:I:A:A:TO1:A:BE,,,,,,,,,,,,,159,276,178,392,262,368,501,305,133,125,299,396,416,745,360,314,380,385,318,429,873,557,5511,1176,921,913,1176,1143,1337,1164,677,1022,669,709,655,606,614,604,499,581,622,375,346,289,229,252,207,208,170,192,112,125,137,87,102,126,125,118,117,142
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:PA:4R:F:I:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,165,120,175,100,100,75,150,25,50,100,50,100,160,100,100,75,100,10,103,127,223,233,257,150,4,2,5,5,10,8,3,12,8,5,2,1,3,9,9,48,39,5,9,8,24,8,-,-,5
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:CA:4R:U:X:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,310,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,99.234,221.308,140.914,178.634
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BE:Belgium",Q:S:ES:4R:U:C:A:A:TO1:B:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1264,455,1188,1833,828,2182,1164,798,2052,2192,873,2919,1524,\,\,\,827.014,1168.178,984.42,783.463
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:CA:4R:U:C:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3113,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2043.086,1370.646,989.475,982.305
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:FR:4R:U:C:V:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9619,8139,6483,8940,7684,8505,8513,8250,6718,6231,6103,7147,6179,10085,9252,14087,14469,10227,11548,15798,\,\,\,6606,5574,8241,7676,7667,7424,7424,7409,7283,11532,9580,5912,5293,5646,6136,6200,6113,5876,4147,4222
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:IT:4R:U:C:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4211,\,\,\,\,\,\,\,\,\,\,\,4663.537,5171.917,5000.411,5477.36,6270.132,7522.022,8165.465,8258.588
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BE:Belgium",Q:S:GB:4R:U:C:A:A:TO1:O:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,7643,7843,3423,4092,3980,6068,5529,4742,7540,6799,2313,2552,3453,6093,4912,9222,6327,10389,6298,5333,5496,5818,5066,5258,5510,6295,5909,8312,8880,9752,9369,8999,8814,7381,6180,9650,12590,8158,6382,6849,7419,6447
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BE:Belgium",Q:S:GR:4R:F:B:A:A:LC1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,90,0,66,70,65,67,68,65,66,73,70,70
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BE:Belgium",Q:S:SE:4R:U:C:A:A:TO1:O:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,94,57,146,52,142,213,92,154,98,6,1,-,303,278,396,745,809,742,1074,596,616,921,697,327,351,255,506,485,532,256,344,486,1060,1107.112,1455.325,2487.938,1685.979,1533.794,1256.835,1295.88,1404.241
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","BE:Belgium",Q:S:GR:4R:U:C:A:A:TO1:B:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,240,189,233,254,304,373,379,307
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:FI:4R:F:I:A:U:TO1:A:BE,,,,,,,425,-,695,1874,1109,675,673,129,80,353,148,59,82,239,310,42,60,49,43,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,176,155,\,76,182,26,19,18,27,146,79,86,96,\,80,87,\,33,76,79,61,8
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:GB:4R:U:C:V:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8930,12526,10967,9313,7245,7664,5849,4996,9146,12634,13084,14022,19539,22476,20029,44198,36382,28513,28181,24756,25702,26993,29169,23952,16771,19502,26835,27587,27983,27051,19758,17001,17387,12892,12989,11434,16516,17825,19364,22341,23286,19285,19965
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:IT:4R:U:C:V:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,637,\,\,\,\,\,\,\,\,\,\,\,544.483,566.941,593.651,575.219,644.477,654.116,556.199,533.845
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:KR:4R:F:I:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,609,411,939,393,365,301,286,235.794,380.963,255.918,277.414,339.456,348.051,294.253,281.762
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:AT:4R:U:W:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,207.392,45.629,33.858,31.368,37.391,38.571,70.885,70.299
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","BE:Belgium",Q:S:JP:4R:F:B:A:A:LC1:A:BE,,,,,,,860,-,751,525,680,649,863,1085,763,726,696,626,795,723,920,811,958,1051,1097,1064,947,866,1076,886,701,792,827,852,1018,883,1219,1148,1023,1330,1505,2000,1906,2159,2358,2088,2845,3527,3332,3580,2542,2292,2069,2000,1741,2264,4930,5214,3502,4417,2795,4142,1966,1489,1755,1731,1987,2125,1502.5,2182.7,1568.4,3190.5
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:US:4R:F:I:A:U:TO1:A:BE,,,,,,,6922,-,9883,7913,5976,6642,8944,7241,6211,8371,9057,6088,6930,6076,4691,6966,10044,8943,7600,9186,13318,15385,8588,13283,13725,14165,11477,10104,11741,15964,13553,13299,16515,14944,8742,13911,17453,15630,15567,18907,20306,29617,25641,29605,28604,24605,19326,23550,19658,22581,10296,15159,16164,16435,14387,16347,16432,15798,8141,13422,10840,15584,13219,12914,10915,10975
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","BE:Belgium",Q:S:SE:4R:U:C:A:A:TO1:F:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.507,31.697,35.663,11.727,15.827,26.718,83.58,151.986
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:5A:4O:F:I:A:A:TO1:A:BE,318,-,457,-,531,-,156402,-,175633,205585,182937,153883,147150,157324,155652,176547,165641,173655,189962,189271,185084,195379,215159,210285,220745,243219,257759,254488,272590,307444,300147,305727,296919,321016,327401,342334,337390,356041,364661,387072,393654,400833,431058,372258,339751,328469,333884,343635,316231,310747,288597,305994,268604,278723,263251,243364,201541,270220,238024.044,232510.6,226481.626,222843.082,224372.567,224215.655,206362.988,235064.573,236115.96,219805.575,202854.822,199876.805,196608.659,193212.741
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:IT:4R:U:X:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3521,\,\,\,\,\,\,\,\,\,\,\,2478.219,2252.496,2408.859,1013,1836.835,1650.254,1717.096,1338.006
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:ES:4R:Q:C:A:A:TO1:A:BE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-370.488,-151.371,-166.896,-634.248
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:CA:4R:F:I:A:A:TO1:A:BE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1835,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1572.423,1104.255,1244.243,1028.32
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:IT:4R:F:I:A:U:TO1:A:BE,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1489,\,\,\,\,\,\,\,\,\,\,\,1576.493,2468.627,1573.023,1950.707,2140.293,1550.559,1165.408,2092.698
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BE:Belgium",Q:S:GR:4R:U:C:A:A:TO1:O:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,84,113,98,38,69,222,159,148
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","BE:Belgium",Q:S:ES:4R:U:C:A:A:TO1:O:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1929,1427,1145,2684,2591,2758,2097,1821,1640,1697,1757,1164,732,\,\,\,1172.467,651.493,768.634,856.893
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4B:Domestic Banks","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:BE:4B:F:I:A:U:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285,2632,2648,1702,1937,2434,2446,2166
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","BE:Belgium",Q:S:FR:4R:U:C:A:A:TO1:R:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11658,11457,11360,11481,12934,14352,14486,19291,18680,20476,25767,24099,24810,29887,22251,26442,24612,26151,28298,189353,\,\,\,116836,132802,141380,146355,144511,154997,151825,136447,139928,140551,146096,152408,149267,155327,148909,134842,130469,116208,123020,124892
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:BR:4R:F:C:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,14,215,637,580,470,1153,441,422,528,338,469,672,783,384,338,449,210,336,522,91,814,360,303,125,125,169,262,1005,1571,457,963,364,293,131,224,303,336,119,51,339,118,215,187,170,126,256,243,264,257,159,125,112
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:AU:4R:U:W:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,-,-,-,-,-,-,-,-,-,-,-,-,127,111,90,97,4,9,9,29,4,12,9,4,5,7,8,64,123.512,4.032,44.626,46.766,31.587,0.579,0.576,19.848,6.546,25.753,54.086,53.967,48.516,69.531
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","BE:Belgium",Q:S:KR:4R:F:C:A:A:TO1:A:BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,609,411,939,393,365,301,286,235.794,380.963,255.918,277.414,339.456,348.051,294.253,281.762
