BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Luxembourg"
"Country: Luxembourg"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:FI:4R:F:I:A:A:TO1:A:LU,,,,,,,232,-,383,290,92,60,80,152,107,136,71,133,80,103,170,83,29,44,16,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,327,184,181,174,173,175,166,155,78,123,212,190,130,117,91,374,549,777,944,1397,633,454
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:AU:4R:U:X:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,-,-,-,-,-,-,-,-,764,321,2202,2151,2104,1881,56,56,64,90,202,134,201,194,269,211,132,167,184,259,216.157,225.582,229.526,219.933,248.329,213.343,251.367,621.083,225.452,364.513,313.022,284.973,175.875,83.376
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","LU:Luxembourg",Q:S:SE:4R:U:C:A:A:TO1:B:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288,1143,1316,1571,1661,1780,1630,1603,1913,2024,1513,1279,1627,2039,1641,1517,1964,2144,2125,3416,3280,3694,3430,3901,3582,3237,3186,3626,3267,3697,6318,3660,4124,3568,2819.803,3445.291,3140.622,2833.319,2512.636,2443.188,3125.216,1958.233
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:TW:4R:U:W:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,30,30,30,30,30,30,30,30,30,30,31,31,30,31,31,31,31,30,30,30
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:SE:4R:F:C:A:A:TO1:A:LU,,,,,,,1499,-,1372,1698,1949,3260,2739,2497,1644,1683,1491,1119,1292,1507,1512,2204,2288,2155,3013,2516,2292,2289,2175,2332,2081,2849,2884,3038,3261,3782,3620,3943,4676,4674,3994,4338,4818,6267,5097,4876,5258,5080,5991,6368,6507,7576,8346,9866,10211,9761,9608,10473,8456,10729,13833,12353,13066,12590,13038.907,11089.09,12744.298,11823.22,12902.342,9539.106,7564.462,9162.99
"Q:Quarterly","S:Amounts outstanding / Stocks","MX:Mexico","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:MX:4R:F:C:A:A:TO1:A:LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,-,23.058,49.911,27.741
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:DE:4R:F:I:A:U:TO1:A:LU,,,,,,,74493,-,66426,60347,54777,49216,50241,57424,62565,58199,54913,18506,17540,12955,20037,6346,11398,11007,22330,43252,37590,33707,38127,33465,25563,28376,15513,31355,36257,36692,38846,38125,50302,49064,48480,54098,40812,48894,39060,32420,34030,29019,29198,28799,33587,36157,33873,47484,46897,49053,59004,48435,43791,44989,40735,43995,46909,53401,39534,31858,39130,40493,28956,24805,20719,25743
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:TW:4R:F:C:A:A:TO1:A:LU,,,,,,,,,,,,,2664,2238,2481,2280,2588,2818,3027,3004,3515,3878,5035,5363,6081,6267,7058,7635,8840,9410,10197,11480,12990,15089,16286,17922,22108,21907,25030,26574,28982,28835,28948,22583,16656,16601,20524,26214,29215,29953,31582,35195,35127,35864,37760,31077,31656,34693,36141,40565,42695,44260,40697,41664,39494,42180,44473,42960,40249,39729,39919,33901
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","LU:Luxembourg",Q:S:5A:4O:F:I:A:U:TO1:A:LU,,,,,,,150459,-,138288,136993,129086,120321,123312,141160,130268,132058,123712,93667,96233,94207,102160,98088,99747,104238,120401,157637,135923,143552,144203,142887,117449,126717,127329,167297,177892,181375,185411,192465,235973,242838,247315,293572,304674,303382,257190,194263,206701,215184,221762,220932,213209,226236,215518,245251,247942,222172,224587,259598,232413.411,225552.149,221676.511,242655,240115.623,245652.988,218210.145,213819.016,230743.953,232728.197,191240.789,185321.946,176481.559,169803.096
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","LU:Luxembourg",Q:S:BE:4R:F:B:A:A:LC1:A:LU,,,,,,,14187,-,9554,6876,5801,349,2079,2772,9995,6667,8333,7238,7182,5748,4911,303,210,223,234,343,371,409,723,883,1349,1195,6745,14791,11761,8602,12521,14827,14405,7034,10512,16462,15876,18158,11859,11746,11960,11773,1783,1763,1671,1778,1577,1736,1936,1764,1923,1816,1655,1548,2056,1872,1675,1837,1806,1681,1250,1391,1461,1147,1175,1248
