BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Ireland"
"Country: Ireland"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","IE:Ireland",Q:S:IE:4B:U:C:A:A:TO1:O:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,-,-,-,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,27922.391,26271.155,28177.172,26103.357,25715.819,21110.553,19188.667,20348.278
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:5A:4C:F:I:A:A:TO1:A:IE,,,,,,,9374,-,11204,9674,11365,10622,11475,11814,10740,11769,14347,13746,18571,21999,20744,6938,7150,6343,6364,26945,32389,25845,28357,33678,29846,32144,29352,29995,30016,38819,48318,59883,63957,81569,96854,121983,131534,122501,122728,98790,112823,118006,115676,89715,101025,97022,63508,56431,50768,51556,45963,45049,43113.687,42605.62,34878.372,30681.1,28996.001,29182.897,30855.757,27747.532,23264.029,20830.672,23717.671,21022.688,21471.03,22552.338
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:SE:4R:U:W:A:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,5,6,7,5,5,6,6,11,13,12,37,37,35,33,9,9,9,82,68,42,25,67,70,61,52,60,43,35,37,34,41,44,85.923,144.692,137.156,176.509,146.538,160.453,155.32,161.758
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:US:4R:U:X:A:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6404,6548,7083,8247,2328,3685,5986,6649,7846,7371,8328,7875,5498,5128,4461,3542,4377,4696,4880,3317,3506,3387,2708,2848,3201,3235,3680,3992,3919,3619,3942,4473,4624,4941,5236,5049,8428,5815,5780,11655,7751,6938,6507
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:5A:4R:U:X:A:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33234,38253,40514,40408,38691,46481,50191,52292,60986,65884,74769,87963,75616,55121,57356,44467,45387,49113,44619,39252,37003,32848,33519,30872,35352,35956,34374,31359,32858,28896.708,30687.3,31719.754,29931.854,33468.873,32341.759,32442.753,43048.831,39749.127,41513.17,56484.313,43435.675,49854.077,46567.228
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:FR:4R:F:I:A:U:TO1:A:IE,,,,,,,6687,-,4073,5456,4231,4898,3758,4972,5920,7883,7456,6688,4557,6018,5548,5883,10360,10509,11156,16426,15232,13800,16872,18988,17681,15745,16163,17914,23097,21505,27107,33239,35089,34163,47040,42546,59963,52463,32364,23158,27356,23399,20251,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,15021
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:US:4R:U:W:A:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,3126,5186,5512,6634,11270,11121,9570,11147,12852,14793,18390,38327,33495,34553,36396,42200,39261,40918,43744,48349,46062,36219,37355,33820,31330,31235,32040,33082,32155,33267,35019,33692,35864,13144,16187,17043,17426,17157
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","IE:Ireland",Q:S:5A:4R:U:C:A:A:TO1:F:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83491.681,120223.176,120289.483,120245.666,131507.997,124525.815,127474.035,139896.016
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4B:Domestic Banks","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:IE:4B:U:X:A:A:TO1:A:IE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,-,-,-,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,13491.021,13862.014,13919.96,13425.325,13657.619,12323.253,13400.755,13840.68
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","IE:Ireland",Q:S:GB:4R:Q:C:A:A:TO1:A:IE,,,,,,,39,-,134,-432,-775,-571,-386,-1318,-131,-316,218,1720,327,549,781,721,1170,1650,546,1119,2137,2705,3690,3219,2633,2278,2111,3585,2285,1915,5209,2554,1709,1795,-486,-5847,-5063,-5574,-1482,-985,-1018,-1062,-20719,-20296,-16886,-19606,-17156,-17503,-16533,-13724,-13890,-13784,-12083,-11839,-643,-376,-296,274,825,-260,-212,-410,-537,-1096,-1148,-1224
