BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Kazakhstan"
"Country: Kazakhstan"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","KZ:Kazakhstan",Q:S:TW:4R:U:C:A:A:TO1:R:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,36,42,42,36,36,33,38,30
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:GB:4R:F:I:A:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,28,-,29,32,39,40,48,41,72,66,79,70,69,71,76,93,152,178,201,268,268,427,298,295,213,311,357,368,562,598,775,1412,1316,1473,1517,1650,1881,2074,1655,1687,1436,1399,1229,1295,1948,2013,1938,2316,1935,1229,1586,1641,1554,1087,1096,1295,1306,1294,1145,1342,1301,1376,1068,683,511,477
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:5A:4R:F:I:A:U:TO1:A:KZ,8,-,0,-,139,-,302,-,223,-,232,-,233,-,359,-,334,-,463,-,474,-,442,-,442,508,483,312,437,362,421,543,872,602,628,624,1152,896,957,1409,1870,1902,2123,2721,3078,2775,2968,3863,4052,4140,4587,5087,7988,9738,11070,10198,12047,8908,10864,8586,6086,5486,4239,5220,5716,5824,6087,4930,5094,5842,5173,3933,4135,3793,3991.035,3471.02,3403.016,3300.042,3133.524,3235.79,3621.085,3255.264,3184.947,4045.572,4411.147,3512.291,3727.162,2937.825
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","KZ:Kazakhstan",Q:S:AU:4R:U:C:A:A:TO1:B:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,-,-,-,-,0.001,0.001,-,-,-,-,-,-,-,3.794,-,15.53
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:FR:4R:U:X:A:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,17,20,21,24,115,379,282,68,58,34,312,173,264,238,116,142,162,215,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,76
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:TW:4R:F:C:A:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,59,\,\,\,\,\,\,\,\,\,\,\,9,6,6,4,4,13,13,12
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:5A:4R:U:C:A:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913,4218,5688,6362,6094,8002,9306,13186,13578,16501,17200,24962,17314,18380,16274,15234,14136,13301,13700,18932,18704,18071,18860,18163,19841,18430,16116,15490,15704,15095.921,13652.235,13342.128,14065.357,8443.407,7947.313,7678.422,7135.615,7179.849,8164.609,7017.821,5800.125,6272.176,4952.619
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:JP:4R:U:C:V:A:TO1:A:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,13,0,0,1,3,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","KZ:Kazakhstan",Q:S:BE:4R:F:I:A:U:TO1:A:KZ,,,,,,,,,1,-,-,-,-,-,18,-,-,-,-,-,3,-,9,-,2,9,2,1,1,1,6,12,7,17,27,11,18,16,27,58,70,47,51,35,42,50,79,82,95,103,117,135,174,204,326,345,361,344,347,293,211,134,68,28,30,13,7,33,47,37,48,38,13,3,3,2,3,11,10,9,10,8,7,6,8,2,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","KZ:Kazakhstan",Q:S:JP:4R:U:C:A:A:TO1:R:KZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,45,56,96,96,69,62,136,122,119,360,906,864,828,588,1113,1200,1199,1254,1046,968,840,530,569,409,381,264,319,293,315,277,282,466,524,565,586.9,624.3,587.3,472.4,423.6,352.1,522.9,360.8
