BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in United Kingdom"
"Country: United Kingdom"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4B:Domestic Banks","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:GB:4B:F:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904302,3018963,2860724,2701233,2574590,2702549,2593830
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CL:4R:Q:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,10,-2,5,42,53,50,-,-9,-,-45,-8,30,38,29,-15,20,-25,-25,-22,-58,-104,-34,-42,-9,\,4,39,-97,-15,-43,-43,-60,-105,-83,-83,-161,-180,-147,-84,-29,143,73,-1,-33,-82,-,0.006,0.042,40.077,0.012,40.523
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CL:4R:U:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,81,148,141,119,85,122,71,103,56,74,57,46,51,64,60,103,187,127,98,56,4,66,64,58,115,214,602,111,192,81,335,292,329,172,152,335.754,325.975,1849.531,1017.564,1228.508,1012.618,1457.073
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:US:4R:Q:C:A:A:TO1:A:GB,,,,,,,-20949,-,-26612,-29176,-22919,-13431,-20572,-34677,-33439,-35303,-22410,-19518,-13941,-10006,-9717,-23596,-21411,-23092,-24009,-26246,-30627,-26885,-34193,-23250,-29295,-21458,-12889,-10783,-20585,-19937,-20954,-21609,-28475,-27832,-22656,-23510,-22169,-6562,-12188,147524,104624,102223,176960,165122,152350,15611,13573,23715,26425,34329,64239,53156,27079,62040,86974,59452,17486,6609,-4279,-8289,-11653,-6928,2552,2064,3698,3431
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:US:4R:U:C:V:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25318,26506,23496,21168,18360,22274,18160,23156,19731,18341,24657,28128,38342,25527,34972,49692,77541,59818,56632,51986,53944,58215,66524,64858,70130,80738,91151,94657,70644,74594,72699,71779,76650,71537,81930,89316,66214,68240,103851,122996,193133,158453,110268
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:SE:4R:U:C:V:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30770,28472,24663,23225,29863,24461,25857,25924,33589,38444,36678,51259,55759,52202,78783,80095,74127,77707,67868,77110,83145,105664,73337,67391,70307,110256,113175,119714,115048,118651,88653,71737,58051,55969,52186.339,53163.349,57382.48,62869.648,66315.58,71037.097,54048.155,56232.088
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:JP:4R:U:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90914,91588,90566,90062,93964,104191,111300,116379,124076,133278,155530,163449,172820,174649,176295,164072,157750,173806,170721,166495,159142,154775,162785,158633,158745,165753,177144,178289,175484,183744,180393,187798,175035,164288,172660,180070.3,171489,176955.8,182099.9,175719.3,172181.4,183894.6,182219.6
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","GB:United Kingdom",Q:S:DE:4R:F:B:A:A:LC1:A:GB,,,,,,,87519,-,87763,105494,110367,119524,113956,115378,114414,140784,141502,134087,132161,137598,122885,119839,132047,121405,127756,158337,142912,149387,171925,147177,161656,152688,124895,147110,164782,150638,163017,177188,192080,182208,175340,173902,160962,159701,96606,102720,106615,125584,116893,100532,90866,92812,82363,96602,98524,85786,76036,73320,86577,88276,87537,76942,77246,73679,69146,79009,78320,64099,63738,60548,61246,67180
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CH:4R:U:C:V:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150674,143167,135616,114848,104741,94661,114381,119382,100900,135044,242731,386859,327357,339603,322551,251722,182413,175610,146326,139796,164262,186035,152700,145585,144155,216668,185453,163072,167451,165969,160669,143475,127476,117545,430937.807,354775.224,338300.481,380048.669,397922.513,337201.533,220759.48,222031.157
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:JP:4R:F:C:A:A:TO1:A:GB,,,,,,,108289,-,100915,111426,135528,118968,132780,130443,139411,130513,107120,92888,99208,92900,94032,83002,91436,88043,103329,101656,96390,106945,115534,110628,113769,113252,116993,110966,122076,125590,139935,141358,159089,200143,213106,210379,218733,211974,182847,179777,215590,201572,199043,194151,188985,198548,187497,189197,200296,217159,216823,203408,212137,208014,209301,193826,189563,194321,203234,183494,190809,193051,184045.3,178281,187861.8,185507.9
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","GB:United Kingdom",Q:S:KR:4R:U:C:A:A:TO1:F:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.504,23.41,31.199,25.966,20.843,80.118,118.674,100.106
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:GR:4R:F:I:A:U:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4621,5657,4810,5089,5566,5790,5762,5533
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GB:United Kingdom",Q:S:KR:4R:U:C:A:A:TO1:R:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.654,1003.479,896.375,838.98,843.74,874.95,924.008,846.803
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:AT:4R:F:I:A:U:TO1:A:GB,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,13421.762,15665.101,14532.77,10769.375,10944.426,9459.144,8448.518,5718.861
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:US:4R:F:I:A:A:TO1:A:GB,,,,,,,54297,-,56812,65882,60497,51304,63719,80423,75566,76365,58433,59309,47495,48284,46523,59408,61808,65823,72513,79757,84843,89466,93912,82880,81340,78739,62569,130861,142285,130886,149809,179876,204924,197899,189608,199510,177661,164754,178499,288184,294184,377002,330064,324022,346746,350958,311626,332137,376371,417251,346776,350205,372068,322735,298571,293101,269702,296227,268924,306063,303257,274611,216130,209031,214045,204827
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:5A:4C:F:I:A:A:TO1:A:GB,5834,-,11428,-,14980,-,68524,-,81506,88470,94011,99049,97418,102320,103495,111649,106587,110089,164643,162652,173012,137365,130531,123841,129086,156931,156029,159101,181919,183558,190730,214759,226408,281655,263581,293194,310115,341802,339926,405202,450102,504786,475435,513541,470187,433768,475757,457014,573923,565299,480487,614402,530850,553614,576995,537228,461668,484166,465285.931,503265.854,504948.108,478927.061,457028.668,404571.499,363026.228,342200.684,347478.06,353040.442,308768.563,296767.612,292245.005,262775.532
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","GB:United Kingdom",Q:S:5A:4R:U:C:A:A:TO1:O:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39610,105811,116526,101083,114366,148903,142904,144890,151117,155304,152663,157372,162962,186053,209646,186882,203259,248071,236253,207413,205241,245756,241639,204892,217253,232861,244344,242791,239106,267764.574,296175.888,332764.28,300921.494,302982.659,294933.722,347317.448,350867.121,363638.329,336584.951,350466.974,321043.45,367949.048,402343.858
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","GB:United Kingdom",Q:S:TW:4R:U:C:A:A:TO1:F:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1356,1477,1580,1231,1081,925,1176
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","GB:United Kingdom",Q:S:5A:4R:U:C:A:A:TO1:F:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410370.39,458767.68,474969.145,429346.744,441281.827,478410.832,473938.323,481087.783
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","GB:United Kingdom",Q:S:FI:4R:F:B:A:A:LC1:A:GB,,,,,,,884,-,605,839,624,547,1249,921,1272,1506,1096,978,1632,948,809,779,1029,803,669,\,\,\,\,-,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:US:4R:U:W:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345233,459626,427670,460913,553191,619074,730053,777858,995075,1329518,793403,714071,1293694,1345590,1624911,1485940,613588,912858,1111454,1081005,587995,603731,569427,606195,719505,647933,637604,612155,623254,621629,599151,777513,760280,688889,207664,258924,251821,256668,250038
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CH:4R:U:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222378,226668,242081,251169,286324,244293,276095,325521,300321,319201,335425,300507,311717,326627,219202,211629,228697,230862,194293,192464,197410,187810,191134,201406,208746,217729,206633,200316,181130,184922,166389,167130,161482,151948,246116.672,228032.625,228253.081,231137.728,251310.906,252840.23,217629.806,227677.927
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:FR:4R:U:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216878,229243,224102,226986,255424,277068,277933,294115,386140,395120,391630,402635,486751,458001,393140,394557,347611,348880,336795,329656,346538,314542,335266,281450,295218,282860,237281,206946,258170,235339,207450,224666,200201,172709,178342,228537,248175,255624,231769,179193,221239,228718,252414
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CA:4R:U:C:V:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,6248,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,54195.333,44116.795,35597.111,48625.681
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:ES:4R:U:X:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,51454,61992,67502,70337,56746,63067,61758,67360,66434,67161,58617,62286,56088,60316.38,66727.727,64962.954,61641.88,57898.738,71122.456,71591.703
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:BE:4R:U:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110986,102982,132904,124049,125376,120602,129124,170612,183368,186911,201476,182395,196873,223012,168383,127774,101167,98555,103785,35511,39384,42654,38365,37013,36109,35854,38162,26615,30698,32012,29854,25875,26504,26452,24837,19768,21674,23389,21029,20299,19668,18384,19125
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:PA:4R:F:I:A:U:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,182,275,154,112,147,77,51,25,9,105,156,183,178,203,206,107,206,205,209,192,267,293,346,294,298,225,323,288,406,424,381,261,371,364,290,202,202,106,191,75,103,207,197,172,178,162,172,212,144,145,86,86
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","GB:United Kingdom",Q:S:BE:4R:U:C:A:A:TO1:F:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,4498,6498,5092,3634,3321,3724,3914
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:AU:4R:U:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61687,63546,73194,62126,69734,74432,79714,84666,94970,98921,105896,104311,125152,128011,120026,103958,97513,130785,113413,116330,107557,110935,116564,111155,114063,115125,123208,112121,114678,124098.591,126439.513,133427.347,121576.544,127767.646,118464.207,130260.835,125773.582,132390.783,124716.215,132126.27,124467.247,134787.905,124298.898
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:5A:4R:U:C:V:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396857,530890,491969,485925,437950,501114,419187,476779,503627,548458,642134,824921,1099776,1058270,1161803,1366170,1237979,971065,979103,880438,890310,933723,974992,698293,699524,695384,936635,879747,822697,847885.288,881793.856,835029.644,783006.59,712213.069,634843.443,1363058.878,1181018.039,1174362.075,1298997.332,1439308.175,1464685.468,1114814.906,1111285.276
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:IE:4R:F:I:A:U:TO1:A:GB,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,42635,50134,57790,61639,66542,69849,67755,39233,60903,45972,39794,44502,35242,29306,19355,23051,20568,22380,24175,19820,15823,17719,18278,17295,13579,9527,7716,7516,4832,4389,3956,3647.761,4424.229,4626.261,4485.526,3814.201,4232.444,3739.744,3667.177
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:AT:4R:U:C:V:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,16527.606,16566.996,17496.158,16722.29,13381.888,12072.493,10777.221,10215.572
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:TW:4R:U:X:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,142,176,192,180,165,190,238,236,238,153,238,283,236,229,227,244,295,164,125,145,149,99,167,121,129,149,142,128,282,302,319,327,298,293,348,484,423,504,389,242,264,293
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:IT:4R:U:X:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,153264,\,\,\,\,\,\,\,\,\,\,\,120895.24,127134.995,105105.606,17623,12765.349,13769.77,14607.866,14544.334
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CA:4R:F:C:A:A:TO1:A:GB,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,97174,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,113715.2,101515.493,103239.411,99709.47
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:PA:4R:F:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,229,329,239,196,236,172,147,123,125,231,279,274,260,261,275,176,243,231,240,232,309,328,411,326,344,267,357,351,439,474,440,302,421,406,343,282,271,147,227,158,156,230,220,244,231,208,215,259,234,186,143,143
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:TW:4R:F:C:A:A:TO1:A:GB,,,,,,,,,,,,,2816,3987,5246,4558,4261,3887,5575,3313,4340,3086,5498,5162,5137,5774,4028,3855,5371,3798,4214,4617,6951,5983,5559,6696,8471,7845,10058,9892,10103,12464,11734,12009,8887,10415,10461,10709,9886,9194,7889,8010,7373,7383,8658,8368,8539,9085,9334,9380,9377,9475,9194,8715,9461,10681,10881,11853,12037,14249,14667,13159
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:IT:4R:F:I:A:A:TO1:A:GB,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,39707,\,\,\,\,\,\,\,\,\,\,\,44847.245,44326.859,49017.249,47813.983,47150.783,46235.91,40690.297,39639.582
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:CL:4R:F:I:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,36,113,98,85,61,133,70,55,134,131,89,118,103,90,100,102,96,128,78,132,161,80,93,73,60,99,148,224,113,99,99,112,138,148,198,375,782,258,276,109,191,219,330,204,233,335.754,325.969,1849.489,977.487,1228.496,972.095,1457.073
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","GB:United Kingdom",Q:S:TW:4R:U:C:A:A:TO1:R:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,1425,1625,2328,1879,2047,2880,3455,4175,5233,5454,4945,5696,7230,6561,4648,3777,3802,3775,3397,3263,2961,2921,2950,2947,3958,3462,3444,3768,3732,3987,3561,3721,3380,3553,2207,2426,2668,2752,2450,2240,2217,2598
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:IE:4R:F:C:A:A:TO1:A:GB,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,176137,193312,209290,229670,248660,271263,282516,276058,298475,292945,272544,240722,218765,243371,232998,231970,211352,208970,221289,178689,179188,161236,161811,139291,134834,121540,117856,113511,94239,88680,91771,96135.769,97131.789,96793.847,89343.889,82535.097,78736.562,82603.063,74876.401
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","GB:United Kingdom",Q:S:GB:4B:U:C:A:A:TO1:O:GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437208,451133,421418,417645,385946,419330,378424
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:DE:4R:Q:C:A:A:TO1:A:GB,,,,,,,,,,,,,,,,,,,,,,,,,-333932,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-19587,-1077,-32027,-9565,-26401,16785,-1936,4234
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","GB:United Kingdom",Q:S:JP:4R:Q:C:A:A:TO1:A:GB,,,,,,,-33223,-,-20606,-31250,-41898,-32722,-38848,-38113,-41426,-31733,-26453,-20893,-26281,-21189,-20435,-12394,-18010,-15676,-18435,-19661,-17582,-21409,-24422,-19714,-22181,-22686,-26931,-17002,-17885,-14290,-23556,-17282,-25811,-44613,-49657,-37560,-44084,-35679,-18775,-22028,-41784,-30851,-32548,-35009,-34210,-35763,-28864,-30452,-34543,-40014,-38534,-27924,-28393,-27621,-21503,-18791,-25275,-21661,-23163.7,-12005,-13853.2,-10951.1,-8326,-6099.6,-3967.2,-3288.3
