BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Armenia"
"Country: Armenia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AM:Armenia",Q:S:AT:4R:U:C:A:A:TO1:O:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,-,-,-,-,-,-,\,\,3.066,3.189,3.417
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:AT:4R:U:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,2,2,4,2,3,3,5,7,6,5,5,9,10,10,10,4,4,3,3,3,3,3,3,\,6,6,5,\,12,\,\,\,\,\,16.208,14.556,13.156,12.553
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:CH:4R:F:I:A:U:TO1:A:AM,,,,,,,,,\,-,-,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,27.506,28.143,21.861,18.635,20.578,20.92,8.775,3.151
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:F:C:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,-,0,0,0,0,0,1,1,1,1,1,1,1,3,3,1,0,1,1,0,0,3,3,3,4,4,4,13,39,43,45,47,48,44,43,41,40,80,81,85,88,106,156,108,102,\,65,62,62,76,278,77,73,48,48,39,66,\,\,\,\,\,\,\,40
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:AT:4R:F:C:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,10,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,-,1,2,2,2,3,3,5,7,6,5,6,10,10,10,10,12,11,12,12,\,\,\,13,15,11,14,19,30,30,44,64.008,61.198,51.873,62.683,53.764,48.902,47.71,44
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:U:X:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,-,-,18,14,14,12,12,13,-,-,-,-,-,-,-,0,0,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:ES:4R:F:I:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,3,3,4,3,4,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,2.953,2.915,2.67,2.538,2.215,2.119,2.101
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:U:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,9,25,26,27,28,29,34,30,29,31,75,72,80,82,102,152,107,100,\,64,63,\,77,\,\,\,\,\,\,\,\,\,\,\,\,\,\,40
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GB:4R:F:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,11,16,16,12,13,13,24,19,19,22,20,20,21,20,26,30,28,33,38,40,44,47,70,82,86,95,107,137,156,186,196,210,278,286,290,312,315,288,298,253,249,245,276,327,377,387,448,489,456,461,463,506,504,511,516,526,568,577,602,674,677,676,657,654
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:5A:4C:F:I:A:A:TO1:A:AM,,,,,,,,,,,,,,,0,-,0,-,-,-,10,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AM:Armenia",Q:S:TW:4R:U:C:A:A:TO1:R:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,7,6,6,5,6,5,2,2
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AM:Armenia",Q:S:BE:4R:U:C:A:A:TO1:O:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,4,4
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:BE:4R:F:I:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,5,6,6,3,3,3,3,3,6,8,8,9,9,12,12,12,12,14,14,12,10,31,9,8,19,21,19,19,19
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","AM:Armenia",Q:S:GB:4R:U:C:A:A:TO1:F:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,11,8,6,5,5
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:IT:4R:U:W:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,-,-,-,-,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,42.782,41.775,43.796,40,34.089,28.97,29.139,\
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:US:4R:F:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,-,-,-,-,-,-,-,-,-,5,6,-,-,4,-,97,-,-,2,1,1,-,-,-,-,2,2,2,6,1,-,-,-,6,7,24,60,72,57,58,40,5
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GB:4R:Q:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-,-,-2,-,-,-,-,-,-,-2,-,-,-,-2,-4,-,-10,-12,-8,-8,-8,-8,-9,-9,-7,-5,-3,-5,-5,-3,\,\,\,\,-5,-5,-5,-5,-6,-13,-12,-5,-6,-7,-5,-7,-8,-5,-4,-9,-8
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:CH:4R:U:X:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,\,\,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5.391,5.356,5.408,4.944,2.588,2.501
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GB:4R:U:X:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,7,7,7,9,9,14,8,18,22,34,28,40,32,43,36,25,22,29,27,28,32,39,34,39,36,42,38,45,36,70,59,64,63,68,53,56,42,62,52,52,56
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:JP:4R:Q:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,0,-,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.3,0.4,-0.4,-0.8,-0.2
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GR:4R:U:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:AT:4R:Q:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-34.347,-34.554,-31.447
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AM:Armenia",Q:S:FR:4R:U:C:A:A:TO1:B:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,-,-,-,0,-,-,-,-,15,11,9,10,54,56,62,63,55,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,31
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AM:Armenia",Q:S:JP:4R:U:C:A:A:TO1:O:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,3,8.6,12.4,8.6,7.2,6.3,8.9,7.3,8
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GR:4R:F:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,5,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GR:4R:F:I:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,5,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AM:Armenia",Q:S:JP:4R:U:C:A:A:TO1:R:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0.1
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:F:I:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,1,-,0,0,0,0,0,1,1,1,1,1,1,1,3,3,1,0,1,1,0,0,3,3,3,4,4,4,13,39,43,45,47,48,44,43,41,39,79,80,84,87,105,\,107,101,\,\,\,\,75,278,77,73,48,48,39,66,\,\,\,\,\,\,\,40
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:5A:4R:F:C:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,1,-,0,-,14,-,27,-,35,-,40,-,58,-,41,-,50,74,87,82,57,65,52,54,46,40,42,63,41,37,40,44,47,52,55,57,70,131,96,124,155,157,191,256,283,322,329,355,443,438,432,485,499,574,491,449,483,511,518,576,601,621,1118,726,864,1085,886.002,952.001,951,952,894.023,1006.412,1063.943,1082.965,1111.615,1232.382,1217.836,1184.989,1136.821,1086.243
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:ES:4R:Q:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,\,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-1.974,-1.734,-1.617,-1.606
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:IT:4R:F:I:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,-,-,\,\,\,\,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,27.298,26.739,25.746,26.931,26.123,24.653,24.863,41.938
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:Q:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,0,-3,-3,-1,-1,-2,-2,-4,-14,-17,-19,-19,-20,-10,-13,-11,-8,-6,-9,-5,-8,-4,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,-,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AM:Armenia",Q:S:5A:4R:F:B:A:A:LC1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,8,11,11,12,10,10,18,13,13,16,15,17,18,17,21,22,21,22,22,24,25,26,32,41,43,43,48,62,72,78,86,92,129,133,147,160,161,134,121,107,103,90,106,125,145,144,149,171,180,177,165,186,189,191,188,207,218,202,200,233,219,211,182,179
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:5A:4R:U:C:V:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,48,0,0,0,0,1,0,1,4,1,0,0,3,7,0,6,7,1,0,8,5.046,0.259,1.385,0.224,0.039,0.3,0.071,0.059
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:IT:4R:U:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,-,-,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,-,\,\,-,\,\,\,\,\,2.129,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AM:Armenia",Q:S:5A:4R:U:C:A:A:TO1:O:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,41,47,50,49,50,64,70,76,78,83,108,90,83,79,73,67,93,60,60,55,64,82,106,103,91,105,162,179,173,204,236,232,240,267,197.6,215.188,226.613,246.587,256.585,266.97,206.493,192.418
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:GB:4R:U:W:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,-,2,2,2,2,2,2,2,4,17,4,5,5,5,8,9,14,14,16,13,12,12,56,55,57,53,52,52,39,31,28,31,10,9,10,11,11
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:ES:4R:F:C:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,3,3,4,3,4,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,2.953,2.915,2.67,2.538,2.215,2.119,2.101
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:F:I:A:U:TO1:A:AM,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,1,-,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,9,13,18,4,4,4,6,7,5,4,4,6,7,8,7,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,6
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:ES:4R:U:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0.666,0.647,0.603,0.564,0.48,0.502,0.494
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:FR:4R:U:W:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-,-,2,1,-,0,-,-,-,-,-,2,2,1,2,1,1,1,8,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,-,\
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:TW:4R:F:I:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,8,\,\,\,\,\,\,\,\,\,\,\,7,6,6,5,6,5,2,2
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:5A:4O:F:I:A:A:TO1:A:AM,0,-,0,-,0,-,0,-,1,-,0,-,14,-,27,-,35,-,40,-,59,-,52,-,52,71,84,77,55,55,41,48,40,24,27,46,23,20,19,22,26,30,33,33,45,105,64,83,116,118,146,197,214,244,244,263,321,321,306,356,399,498,420,389,426,468,450,516,500,518,1035,618,822,968,780.002,825.001,820,819,756.023,859.412,909.944,933.632,969.302,1057.39,1054.844,1024.99,1004.823,991.242
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:TW:4R:F:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,8,\,\,\,\,\,\,\,\,\,\,\,7,6,6,5,6,5,2,2
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AM:Armenia",Q:S:DE:4R:U:C:A:A:TO1:A:AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,99,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
