BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Croatia"
"Country: Croatia"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1993,31/03/1994,30/06/1994,30/09/1994,31/12/1994,31/03/1995,30/06/1995,30/09/1995,31/12/1995,31/03/1996,30/06/1996,30/09/1996,31/12/1996,31/03/1997,30/06/1997,30/09/1997,31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:5A:4R:Q:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,-29,-,-32,-,-65,-,-94,-,-361,-249,-331,-71,-285,-59,-902,-411,-384,-306,-1021,-560,-1149,-1863,-2084,-2173,-2405,-2949,-2796,-2063,-2584,-2797,-3463,-3655,-3739,-3825,-5368,-5000,-5084,-5551,-5216,-5959,-3889,-3705,-3625,-2146,-2096,-1354,1738,-1389,-2615,-1508,373,-1913,-2655,-3024,-2810,-2654,-2483,-2623,-2341.6,-2249.62,-888.585,-432.629,-476.015,404.433,-729.089,-955.699,-952.469,-298.645,-304.695,-598.636,-105.354,207.614
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:FR:4R:F:I:A:U:TO1:A:HR,20,-,7,-,11,-,4,-,9,-,11,-,18,-,64,-,122,-,44,-,37,-,40,-,40,28,42,54,96,56,34,38,41,19,65,37,59,39,47,90,14,70,74,81,78,89,72,334,332,326,899,848,1518,1637,1844,4135,1503,2049,1808,1406,1479,1586,1832,2062,2324,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,191
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","HR:Croatia",Q:S:BE:4R:U:C:A:A:TO1:R:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,60,56,64,64,70,62,67,72,93,100,102,193,190,244,205,205,208,210,67,92,88,97,88,93,96,93,89,82,55,56,58,32,32,32,67,68,36,34,31,28,28,30
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","HR:Croatia",Q:S:JP:4R:U:C:A:A:TO1:O:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,100,101,125,126,128,127,143,147,140,136,130,142,135,124,87,80,63,65,143,141,142,134,145,201,225,202,201,192,219,224,255,278,254,239,262.6,225.4,213.4,188.9,233.8,231.9,252.8,256.5
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:5A:4O:F:C:A:A:TO1:A:HR,167,-,183,-,355,-,476,-,691,-,962,-,1521,-,2101,-,3006,-,3303,-,3759,-,4340,-,4242,4023,4197,4015,8246,8141,8122,8851,9601,9104,11428,15509,18321,19241,20906,21814,24916,25295,25669,25687,29656,29740,41816,43288,45965,49103,55648,58057,62665,67323,71366,76231,94717,104059,92981,83810,79925,76545,82705,85941,83734,77849,71969,78107,76618,82763,85809,78090,75418,80700,73469.953,74074.228,73880.572,72823.379,74279,74059.537,74389.329,74196.183,72931.186,62802.399,62112.05,56285.007,57684.577,56739.199
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:AU:4R:U:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,1,-,-,1,1,1,14,5,5,2,11,2,9,11.352,9.607,1.987,2.75,9.985,2.97,8.316,2.2,3.277,12.752,9.281,58.791,1.743,1.652
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:US:4R:U:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,230,258,214,157,126,182,224,132,184,241,206,231,369,263,283,302,413,1020,207,165,229,244,269,294,474,355,430,486,478,537,439,707,500,439,800,402,403,266,495,586,574,337
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:JP:4R:F:I:A:U:TO1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,29,-,32,-,9,-,7,-,19,-,11,17,26,13,91,112,107,112,42,14,25,21,5,24,24,4,21,89,105,118,89,94,108,98,106,101,95,117,130,145,201,241,245,252,256,266,180,193,124,196,192,187,171,113,112,139,159,165,124,145,146,135,139,151,20,21,7,2,1,59,0.2,6.1,30.2,0.2
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:AT:4R:U:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15494,16891,18754,19761,22612,22139,24250,26388,27846,30354,32727,37132,24728,23343,22573,21739,23937,24515,34846,32675,32451,32185,31348,34220,35307,32188,31039,32271,28049,28582,29822,29717,30162,30057,29955.663,29691.526,28870.829,23399.987,23516.432,21083.415,21739.946,21301.754
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:5A:4R:U:C:V:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,69,78,37,28,26,49,17,69,45,65,230,134,113,132,274,235,180,246,239,270,363,475,341,338,372,445,354,346,376.152,435.061,567,574.041,708,957.538,1133.875,1276.438,1311.664,758.62,448.856,415.242,310.492,327.88
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:GR:4R:U:W:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,2,1,1
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:GB:4R:U:W:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,-,17,18,18,18,18,18,20,20,20,19,20,18,19,18,18,18,20,120,131,137,120,110,459,489,518,597,1371,1896,1853,1492,1619,1624,1579,1450,1385,1384,1313
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:FI:4R:F:C:A:A:TO1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,4,-,10,10,10,10,13,13,3,3,2,1,1,-,0,0,-,1,77,\,\,\,\,\,-,-,-,-,\,\,\,\,-,-,-,-,-,-,-,-,-,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:BE:4R:Q:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,-1,13,15,11,15,12,-4,-4,-4,-8,-12,-16,-14,-42,-29,-52,-45,-44,-40,-21,-36,-24,-13,-12,-11,-11,-10,9,-9,-26,-10,44,34,33,31,30,29,-15,-14,-12,-11,-9,-8,-7,-6,-4,-3,33,59,57,59,59,34,34,35,35,35,35,32,30,27,28,28
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:CH:4R:F:I:A:A:TO1:A:HR,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,998.548,972.583,872.476,727.809,656.451,618.865,537.836,512.903
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:ES:4R:F:I:A:A:TO1:A:HR,0,-,0,-,0,-,0,-,0,-,1,-,1,-,7,-,12,-,44,-,50,-,43,-,40,37,31,7,8,5,5,2,2,2,2,1,2,1,2,2,3,3,4,3,3,6,3,3,3,3,4,3,4,3,3,3,3,43,45,38,41,38,45,48,55,55,52,61,67,70,73,68,64,65,61,63,63,61,62,64,63,62.8,62.111,58.123,53.448,46.662,50.045,49.097
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","HR:Croatia",Q:S:AT:4R:U:C:A:A:TO1:O:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,5444.294,5525.689,5225.324,4763.42,5734.045,4999.393,5118.691,5236.182
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:GB:4R:F:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,55,-,35,-,32,-,32,-,36,-,105,73,86,118,136,131,143,150,159,152,177,118,190,221,188,282,263,210,198,261,244,291,235,226,216,227,605,248,337,410,415,385,534,437,444,385,361,353,331,470,315,197,177,227,205,228,185,206,170,155,163,100,160,252,123,81,109,95,176,146,134,218,187,267
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:DE:4R:U:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,3126,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:JP:4R:Q:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,-6,-,-8,-8,-8,-9,-9,0,1,-11,-8,-10,-8,-6,-6,0,0,0,-2,-9,-18,-18,-72,-75,-72,-68,-44,-59,-64,-78,-78,-81,-82,-82,-83,-35,-12,-65,-14,-18,-67,-31,-18,-2,-25,-6,-13,28,56,38,55,40,69,66,76,79,82,78,99.3,63,68.2,25.7,70.1,71.7,79.8,104.8
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:FI:4R:F:I:A:U:TO1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,-,3,1,1,1,3,3,2,2,0,0,0,-,0,0,-,1,77,\,\,\,\,\,-,-,-,-,\,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:AU:4R:F:I:A:U:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,11,2,9,11.402,9.682,1.901,2.04,7.766,2.355,7.71,1.55,1.671,1.474,6.977,1.153,1.211,1.146
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","HR:Croatia",Q:S:FR:4R:U:C:A:A:TO1:O:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,151,68,43,97,51,953,1248,1732,1982,1549,1315,1814,2075,1476,1288,1359,1448,1443,1398,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1244
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:AT:4R:F:C:A:A:TO1:A:HR,27,-,29,-,57,-,88,-,96,-,165,-,296,-,467,-,621,-,727,-,856,-,834,-,810,795,832,807,1001,959,732,774,765,774,1304,1232,1559,1906,2197,2090,2731,2894,2974,2916,3995,3654,16338,17647,19145,20205,23178,23156,25207,27587,29031,31452,34099,38261,25126,23761,23166,22349,24706,25308,37361,35062,32588,34737,33866,36711,37795,34530,33312,34576,30452,\,30604,30015,30510,30382,30392.693,30152.79,29211.307,23415.209,23464.207,21116.035,21642.543,21176.221
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","HR:Croatia",Q:S:AT:4R:U:C:A:A:TO1:B:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2810.984,2718.718,2480.827,1891.933,1319.724,1289.336,1386.015,1437.231
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:JP:4R:F:C:A:A:TO1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,32,-,88,-,117,-,112,-,115,-,117,-,90,99,96,98,227,222,222,239,164,147,126,185,191,207,224,230,219,365,396,395,389,363,337,333,398,407,412,411,448,453,452,464,486,563,550,621,587,581,544,558,620,580,524,487,476,532,544,494,427,457,446,448,486,511,357,348,334,326,307,328,303.6,292.1,309.8,280.6
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:AT:4R:Q:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-32.619,97.405,125.533
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","HR:Croatia",Q:S:5A:4O:F:B:A:A:LC1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,-,3,-,1,3,11,20,943,1137,1193,1485,1863,1510,2089,5896,6612,6893,7603,8096,9139,8921,9356,9527,10772,10474,17739,17771,18186,19699,21434,23111,26618,26329,29166,30647,34335,37419,37875,34988,32883,31524,33644,34850,34031,26137,22890,25865,24472,26457,27954,25433,20823,20651,19563,19946,19283,19288,20707,20452,21175.731,21382.975,20980.995,19403.992,20079.261,17731.834,18542.838,18512.953
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:AT:4R:F:I:A:A:TO1:A:HR,27,-,29,-,57,-,88,-,96,-,165,-,296,-,467,-,621,-,727,-,856,-,834,-,810,795,832,807,1001,959,732,774,765,774,1304,1232,1559,1906,2197,2090,2731,2894,2974,2916,3995,3654,9111,10219,11080,10897,13747,13520,14146,17853,18681,20264,23050,26341,13420,12623,12510,12400,14191,14215,24576,23210,21509,22724,21778,23718,23957,21812,25067,26918,23427,23693,23716,23086,23137,23229,22709.873,22407.784,21827.389,16527.504,15879.377,14170.5,14529.053,13686.11
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","HR:Croatia",Q:S:JP:4R:U:C:A:A:TO1:R:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,44,44,86,76,76,65,88,109,120,132,132,235,269,325,363,366,330,374,377,361,291,338,315,356,373,329,281,305,296,290,307,312,185,187,170.7,163.6,161.8,164.8,139.9,131.8,136.6,128.7
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:CH:4R:U:C:V:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,-,-,\,\,\,\,\,\,\,\,\,-,-,-,-,\,-,0.03,1.087,0.019,0.269,0.367,4.842,2.189,0.136
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:5A:4C:Q:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,0,-,-24,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:IT:4R:F:I:A:A:TO1:A:HR,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19782,\,\,\,\,\,\,\,\,\,\,\,20487.203,20397.59,20007.012,17671.739,17331.72,15549.734,16162.867,15967.292
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","HR:Croatia",Q:S:IT:4R:U:C:A:A:TO1:F:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.03,246.27,448.657,378.434,378.788,304.81,238.217,297.831
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","HR:Croatia",Q:S:BE:4R:U:C:A:A:TO1:B:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,73,45,34,68,31,93,96,103,160,146,164,165,161,150,150,140,162,160,157,149,137,151,147,111,111,108,104,136,85,87,88,85,84,87,3,1,1,1,1,-,-,1
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:5A:4R:F:I:A:U:TO1:A:HR,65,-,65,-,144,-,204,-,323,-,541,-,665,-,808,-,1155,-,1108,-,1140,-,1325,-,1144,1022,1171,1096,1929,1986,2127,2053,1868,1735,2866,2740,3684,3717,4008,4307,5832,6312,5658,5547,6541,6986,8271,9417,8827,9743,12490,10391,11732,14156,15009,17811,17888,22082,18857,16102,14858,13190,14814,17075,19776,18483,16382,15476,15821,17545,17925,16068,16762,16833,14946.402,15218.682,15173.901,15698.04,14554.766,13722.355,13883.92,13479.474,13001.932,10528.444,9521.444,8482.929,8840.106,9219.486
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","HR:Croatia",Q:S:AT:4R:F:B:A:A:LC1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7227,7428,8065,9308,9431,9636,11061,9734,10350,11188,11049,11920,11706,11138,10656,9949,10515,11093,12785,11852,11079,12013,12088,12993,13838,12718,8245,7658,7025,\,6888,6929,7373,7153,7682.819,7745.004,7383.916,6887.704,7584.829,6945.534,7113.488,7490.11
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:JP:4R:F:I:A:A:TO1:A:HR,0,-,0,-,0,-,0,-,0,-,0,-,32,-,88,-,117,-,112,-,115,-,117,-,90,99,96,98,227,222,222,239,164,147,126,185,191,207,224,230,219,365,396,395,389,363,337,333,398,407,412,411,448,453,452,464,486,563,550,621,587,581,544,558,620,580,524,487,476,532,544,494,427,457,446,448,486,511,357,348,334,326,307,328,303.6,292.1,309.8,280.6
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:FR:4R:U:X:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,91,188,106,254,86,76,55,760,926,373,1256,1268,1017,841,886,676,670,983,715,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,688
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:CH:4R:F:I:A:U:TO1:A:HR,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,73.525,96.425,90.343,95.551,90.896,56.947,60.73,98.728
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","HR:Croatia",Q:S:CH:4R:Q:C:A:A:TO1:A:HR,,,,,,,,,,,,,,,,,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-220.039,-205.915,-194.499,-153.886,-144.983,-124.922,-75.978,-34.341
