BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Austria"
"Country: Austria"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:GR:4R:Q:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,13,0,14,13,26,29,18,6
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","AT:Austria",Q:S:SE:4R:U:C:A:A:TO1:F:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282,44.571,3.081,2.835,20.755,24.299,25.238,37.954
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:JP:4R:Q:C:A:A:TO1:A:AT,,,,,,,383,-,223,211,640,323,265,340,498,310,300,119,66,104,568,190,258,594,32,154,661,323,74,473,468,378,-13,616,285,-7,577,740,463,647,419,642,854,681,252,-57,-44,190,505,448,162,280,39,421,327,328,354,239,128,38,-309,-60,-408,-278,-535.6,-242.6,-466.1,-621.6,-676.2,-678.7,-810.3,-699.7
"Q:Quarterly","S:Amounts outstanding / Stocks","PA:Panama","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:PA:4R:F:I:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,1,16,-,2,2,17,10,-,-,-,10,-,-,-,-,-,-,20,20,-,20,20,20,20,-,-,-,10,-,1,-,1,1,1,-,-,-,-,-,-,-,4,4,4,-,-,33,33,33,33,33,33
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:CA:4R:U:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1220,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,941.593,1154.04,989.563,1148.92
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:ES:4R:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,409,464,659,637,350,400,404,404,485,589,856,762,555,\,\,\,474.049,272.693,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:FR:4R:U:C:V:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1083,895,1085,1190,1576,1194,1507,1289,1723,1726,2567,3366,5133,3305,4568,4833,3690,4966,4529,\,\,\,1609,1739,2292,2243,2044,2012,2012,2064,2172,1863,1643,1825,1470,1669,1540,1450,1451,1494,1166,1368
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AT:Austria",Q:S:CL:4R:U:C:A:A:TO1:R:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,0.002,0.021
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:JP:4R:U:X:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,300,230,221,221,229,230,238,240,242,343,340,362,392,325,312,347,371,366,378,364,369,411,228,278,280,228,614,556,443,569,590,566,568,727,1220.9,1194.5,968.9,872.8,953.4,863.7,757.1,702.9
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:FI:4R:U:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,357,410,376,475,402,371,352,323,320,322,320,300,482,391,395,496,434,380,410,340,594,428
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AT:Austria",Q:S:TW:4R:F:I:A:U:TO1:A:AT,,,,,,,,,,,,,30,65,92,113,129,146,135,86,92,70,128,100,33,50,94,65,200,73,136,71,222,154,111,138,328,135,391,421,423,406,343,493,16,20,92,82,141,53,94,77,240,70,92,83,157,76,180,193,147,134,125,154,127,107,61,66,194,207,368,167
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:GB:4R:U:C:V:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,2178,1924,1809,2078,2092,1638,4879,2381,3507,3352,4326,6267,5889,4819,8834,7382,7671,8027,7549,7004,6688,7293,6137,5546,5860,7375,6899,6675,6652,4452,4818,4275,3676,3524,3625,3385,3719,3696,4113,3862,3125,2932
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AT:Austria",Q:S:CH:4R:U:C:A:A:TO1:R:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,1291,1185,1754,2338,2052,2387,2523,2221,1506,2405,1807,1255,1162,1751,1106,1407,1885,1819,1876,1760,1439,1602,2076,2866,2775,1818,1640,1732,1576,2041,1835,1753,2565,2643.889,2862.802,2802.92,2624.391,2425.824,2628.627,2270.876,2746.234
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AT:Austria",Q:S:FR:4R:F:B:A:A:LC1:A:AT,,,,,,,38,-,522,471,8,99,54,147,29,32,125,349,343,178,435,413,318,395,362,60,33,41,80,78,54,75,361,1687,2312,2588,2486,2688,2742,440,3579,3882,3911,3626,3664,3358,3448,3619,3571,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1318
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:AU:4R:Q:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,423,273,113,153,185,307,361,290,512,486,482,505,310,400,69,484,368,-,133,25,232,114,-,101,67,99,140,124,121,184,179,173,186,127,35.891,28.624,25.635,109.727,-14.335,-23.795,-14.643,-17.237,43.411,-10.355,24.274,-32.815,-36.83,241.139
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:IT:4R:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,14415,\,\,\,\,\,\,\,\,\,\,\,\,\,\,22261.007,22387.804,17752.715,19675.711,18936.415
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AT:Austria",Q:S:IT:4R:F:B:A:A:LC1:A:AT,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,68948,\,\,\,\,\,\,\,\,\,\,\,\,\,\,71369.979,69829.907,60571.653,63737.984,64104.623
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:TW:4R:F:I:A:A:TO1:A:AT,,,,,,,,,,,,,69,108,134,119,130,160,158,104,111,85,142,144,86,115,178,137,279,142,202,137,362,295,260,305,472,272,579,583,530,581,482,599,123,101,154,161,207,107,142,122,278,115,161,182,224,143,243,277,279,322,301,357,307,303,241,273,385,356,544,406
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AT:Austria",Q:S:FI:4R:U:C:A:A:TO1:B:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,291,335,300,412,346,326,307,322,218,183,177,163,306,209,208,308,244,186,148,75,77,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4O:All excluding 4C banks, excl. domestic positions (=4R+4Q+4V)","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:5A:4O:F:I:A:A:TO1:A:AT,79,-,344,-,173,-,77117,-,82202,88135,89623,90986,92789,92687,109683,119955,111205,99201,113984,115173,116932,122680,134737,134184,140714,147292,147245,150050,167019,176332,175467,180705,239938,262885,278233,270415,285763,245013,253019,266957,273587,301490,298365,271767,239397,218757,226731,230061,224545,218366,210069,224241,209226,223620,225216,209634,190674,202197,190054.682,190468.284,190370.655,185603.602,191531.318,192797.622,194966.199,198588.318,200873.709,185985.088,175527.292,161890.378,161016.34,160786.495
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:IT:4R:U:X:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4710,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2900,6232.655,5968.545,6331.676,7471.396
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:ES:4R:Q:C:A:A:TO1:A:AT,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-78.054,-54.553,-46.381,-60.515
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:GR:4R:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,34,34,25,84,139,198,200,135
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:IT:4R:U:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,102357,\,\,\,\,\,\,\,\,\,\,\,\,\,\,97241.16,94747.34,84122.962,87388.988,86488.063
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AT:Austria",Q:S:BR:4R:F:B:A:A:LC1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,8,8,8,8,8,7,6,5,4,3,2,1,4,4
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:DE:4R:U:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149459,143723,145059,65055,72807,76066,78059,84826,95160,94625,99914,115616,125130,126428,111634,105679,102375,103710,109958,101105,95612,85842,92496,84883,90413,90044,81997,73349,78513,71911,75859,75685,75628,78250,77795,73420,74596,71340,66435,59565,51083,50935,50838
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AT:Austria",Q:S:GR:4R:F:B:A:A:LC1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,40,42,40,0,0,0,0,0
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AT:Austria",Q:S:FI:4R:F:I:A:U:TO1:A:AT,,,,,,,216,-,280,291,227,129,318,105,71,85,58,410,19,27,77,137,121,19,362,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,130,154,112,174,139,121,134,134,33,35,\,\,\,\,58,28,27,25,24,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","AT:Austria",Q:S:IT:4R:U:C:A:A:TO1:F:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,2101.325,2182.293,1728.143,1838.746,1366.898
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:AU:4R:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,449,126,-,-,-,315,-,20,20,403,100,135,138,140,137,132,140,92,159,170,147,117,3,3.7,4.528,56.332,0.815,0.714,0.574,-,10.987,0.119,0.06,-,-,-,402.144
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4C:Inside-area foreign banks consolidated by their parent","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:5A:4C:F:C:A:A:TO1:A:AT,364,-,9,-,233,-,5103,-,5721,5029,5642,6008,6534,5944,7239,7120,7221,6463,6659,7003,7563,494,722,742,770,1926,2492,1951,1693,2708,1934,1736,1848,2238,1799,3240,1136,2172,1319,3371,3170,1630,1345,2169,5017,4370,6162,4309,2524,1999,980,1250,1134,1051,4136,4014,4157,5591,5354.837,5292.996,4294.103,4418.698,6347.746,6687.21,6766.66,7537.707,7581.626,7215.408,7298.552,6456.062,6898.718,7031.648
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AT:Austria",Q:S:DE:4R:U:C:A:A:TO1:B:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,52887,\,\,\,\,\,\,\,\,\,\,\,36746,37650,34020,32513,21605,17694,15925,16789
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:KR:4R:F:I:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,185,59,36,296,32,40,31,59.131,31.896,57.576,72.387,170.196,78.28,35.544,61.533
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:IT:4R:U:C:V:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,2708,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1484.121,1561.291,1765.581,1299.291,1237.591
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","AT:Austria",Q:S:US:4R:F:I:A:U:TO1:A:AT,,,,,,,1580,-,1356,1986,1806,1287,1451,1454,1443,2169,1726,1883,2134,2460,1821,1912,2392,2847,2449,1538,1707,1682,2365,2868,3698,4333,2429,2879,3156,2399,2545,2911,3870,3260,4179,4207,4841,3537,2256,4848,6251,6202,5178,3876,4538,7789,6702,8012,8888,8740,7166,8712,9145,7757,7153,7496,8916,8643,4244,5218,5873,4579,8290,6555,7531,7270
"Q:Quarterly","S:Amounts outstanding / Stocks","JP:Japan","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","B:Local claims","A:All instruments","A:All maturities","LC1:Local currency","A:All sectors","AT:Austria",Q:S:JP:4R:F:B:A:A:LC1:A:AT,,,,,,,61,-,97,70,77,112,116,36,48,45,38,0,0,0,0,0,0,0,0,0,0,0,21,27,24,28,30,43,46,55,54,71,55,71,68,83,93,102,126,122,124,119,72,74,56,45,43,45,39,9,5,5,9,8,19,17,17,18,22,21,3,3,5.8,4.4,4.5,3.5
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:5A:4R:U:W:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027,4725,6458,6798,8291,8685,10310,12427,23571,26543,30983,41054,47053,50628,54335,45599,55372,56978,55202,58147,61492,59853,49493,62850,49143,65619,57490,58522,61564,59646.382,58879.655,61487.079,61140.248,63259.884,61117.815,68543.923,71819.546,70263.265,39656.279,36751.932,32746.894,30470.597,29997.822
"Q:Quarterly","S:Amounts outstanding / Stocks","DE:Germany","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:DE:4R:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19139,\,\,\,\,\,\,\,\,\,\,\,26317,26492,26125,23617,26826,23365,24425,23759
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:BE:4R:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4234,3938,3910,3812,4572,4490,4084,3989,3965,4253,4335,4136,3472,3668,3179,3299,3091,3360,3012,1571,1411,1244,1690,1685,999,1023,883,814,456,391,272,156,299,530,631,855,1041,864,1038,1148,885,1315,1055
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:CA:4R:F:I:A:A:TO1:A:AT,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1280,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1043.678,1126.866,1328.525,1129.487
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4B:Domestic Banks","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","AT:Austria",Q:S:AT:4B:U:C:A:A:TO1:O:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40756.016,43262.298,43231.343,39968.513,47903.095,43363.291,48992.039,49095.917
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AT:Austria",Q:S:AU:4R:U:C:A:A:TO1:R:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,-,5,5,-,-,-,-,-,24,-,243,25,-,37,-,42,39,38,76,96,203,121,126,144,105.355,118.803,99.333,124.911,97.582,36.87,46.065,43.122,33.83,23.669,64.585,22.178,50.291,136.494
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AT:Austria",Q:S:BE:4R:U:C:A:A:TO1:B:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343,2386,1812,1979,2106,3049,2685,2251,2137,2339,3036,2714,2822,3117,1907,1372,1797,1611,1346,1423,1432,1443,1440,1446,1477,1499,1437,679,710,542,607,491,417,377,431,375,343,154,165,137,152,143,174
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:AU:4R:F:I:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,,,,,86,243,63,218,144,192,180,394,417,78,176,289,203,314,155,414,52,586,139,560,959,234,182,151,204,112,136,178,156,269,380,322,241,130,135.682,201.284,241.655,240.602,176.318,75.622,74.629,162.088,83.954,59.116,49.986,53.586,124.936,310.481
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","AT:Austria",Q:S:FR:4R:U:C:A:A:TO1:R:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839,1110,1084,1311,1360,1692,1571,2046,4827,5360,4840,4695,4871,4072,3549,3842,4061,3684,3693,4336,\,\,\,4211,4801,6988,4287,4059,4374,4261,3015,3525,3470,3556,3661,4090,3782,3273,3555,3430,3280,3719,3688
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","AT:Austria",Q:S:BR:4R:F:C:A:A:TO1:A:AT,,,,,,,,,,,,,,,,,,,,,193,167,95,140,282,312,104,131,184,145,194,228,313,185,380,501,481,1827,2278,3284,1492,2605,2416,3323,1504,1188,944,1219,385,488,858,1043,854,865,859,857,771,1146,1932,1925,1984,1933,1954,1934,1881,1837,1762,1497,1358,1229,1264,1248
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","AT:Austria",Q:S:TW:4R:U:C:A:A:TO1:B:AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,240,228,797,348,376,593,602,397,711,701,551,584,584,916,318,532,645,695,477,372,414,383,530,211,162,252,261,204,239,392,314,254,232,275,224,143,196,207,276,529,665,413
