BIS Statistics Explorer
"Table B4: Consolidated positions on counterparties resident in Netherlands"
"Country: Netherlands"
Dataset: Consolidated banking statistics(CBS_PUB)
Unit: USD millions
Data updated: 19/01/2016 12:15
"Frequency","Measure","Reporting country","CBS bank type","CBS reporting basis","Balance sheet position","Type of instruments","Remaining maturity","Currency type of booking location","Counterparty sector","Counterparty country","Period",31/12/1997,31/03/1998,30/06/1998,30/09/1998,31/12/1998,31/03/1999,30/06/1999,30/09/1999,31/12/1999,31/03/2000,30/06/2000,30/09/2000,31/12/2000,31/03/2001,30/06/2001,30/09/2001,31/12/2001,31/03/2002,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/06/2004,30/09/2004,31/12/2004,31/03/2005,30/06/2005,30/09/2005,31/12/2005,31/03/2006,30/06/2006,30/09/2006,31/12/2006,31/03/2007,30/06/2007,30/09/2007,31/12/2007,31/03/2008,30/06/2008,30/09/2008,31/12/2008,31/03/2009,30/06/2009,30/09/2009,31/12/2009,31/03/2010,30/06/2010,30/09/2010,31/12/2010,31/03/2011,30/06/2011,30/09/2011,31/12/2011,31/03/2012,30/06/2012,30/09/2012,31/12/2012,31/03/2013,30/06/2013,30/09/2013,31/12/2013,31/03/2014,30/06/2014,30/09/2014,31/12/2014,31/03/2015,30/06/2015,30/09/2015
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:KR:4R:U:C:V:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.564,381.598,767.253,474.8,306.344,347.819,306.344,336.804
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:TW:4R:U:C:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,1072,1483,2214,1483,1555,2039,2355,1776,2987,2576,2777,2801,2073,2376,1565,2224,2064,1957,1853,1895,1923,2453,2308,2268,2439,2422,3276,2473,2817,3393,3495,3290,3099,3683,3958,4094,3909,3996,3513,3597,3828,3999
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:GB:4R:F:I:A:A:TO1:A:NL,,,,,,,16241,-,16893,19626,19493,22193,20834,25416,24904,27869,24272,28226,29661,32791,34481,33853,35531,39746,44150,52226,49909,46180,50975,59877,60215,63454,53697,69869,70834,73146,73914,79760,90776,91834,93329,102557,85612,76105,90738,72834,75033,83475,77339,79557,80104,91954,68275,82003,84371,82623,72277,103028,122128,84065,84995,81716,74236,76309,73117,74407,74210,74133,74066,82904,70699,68280
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:AT:4R:U:X:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1214.544,1324.956,1121.865,919.975,1065.393,1037.65,1210.748,990.628
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:TW:4R:F:C:A:A:TO1:A:NL,,,,,,,,,,,,,585,587,582,675,708,740,667,679,818,817,958,1804,1095,1557,1049,899,872,908,969,1305,1498,1195,1156,1345,2034,1598,2332,2315,2676,2233,2108,2634,1736,1901,2081,2205,2269,2677,2384,2748,2374,2448,2510,2543,3321,2718,3194,3644,3843,3557,3362,3872,4189,4423,4516,4534,4299,4473,4598,4584
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:BR:4R:F:C:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,119,46,229,529,502,566,160,177,600,598,610,526,817,1061,698,747,529,394,454,407,494,861,459,332,239,390,388,371,393,240,200,355,760,964,970,991,1246,1651,1507,1879,3570,4249,5695,5995,5716,6581,6869,6809,6704,7025,6203,4167
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NL:Netherlands",Q:S:AU:4R:U:C:A:A:TO1:R:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,-,-,-,1109,1106,1129,-,1022,-,-,1516,-,1549,1585,1622,2484,2119,2067,1152,950,1380,2388,1666,1961,1891,2066,2625,2965,2294.371,2568.633,2928.938,3405.392,3731.765,4499.658,4198.644,4605.889,3738.296,3474.71,3153.779,3443.763,3006.542,3004.899
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:ES:4R:F:C:A:A:TO1:A:NL,,,,,,,4041,-,4263,5022,4570,5064,5801,7613,7450,8664,8277,8985,9460,10297,10811,12114,13424,15338,15730,15770,14535,14816,16061,16568,15666,15205,19311,22816,23514,23063,24931,26610,25712,26065,55426,64044,64024,38478,21845,20388,21345,22817,22824,22312,20662,21764,18770,19892,22341,21920,20012,19813,21741,23425,21244,19910,21953,21665,20295,19886.322,18540.106,18017.958,18731.925,17469.093,16524.641,17287.511
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:AT:4R:U:C:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8967,8706,9390,10597,12160,11142,11520,13119,13508,14399,15851,16999,15784,13995,12068,11585,12601,13014,16575,16399,12288,17123,15726,17565,16785,15574,13165,12933,10786,11090,8127,8499,8578,8537,8212.473,8649.576,8715.093,7353.586,7226.328,6247.879,5889.375,4805.772
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NL:Netherlands",Q:S:TW:4R:U:C:A:A:TO1:O:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,25,19,16,6,1,6,7,26,10,5,17,20,17,6,4,8,11,22,79,87,75,71,68,78,44,930,17,15,27,26,11,30,37,83,228,124,286,75,90,65,74
"Q:Quarterly","S:Amounts outstanding / Stocks","BR:Brazil","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:BR:4R:F:I:A:U:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,74,3,3,284,131,194,73,92,238,304,326,386,419,436,451,78,55,263,56,40,50,162,70,45,15,110,50,25,75,15,8,1,58,230,116,312,392,794,768,955,1285,1678,1567,1768,1510,1758,1949,1726,1667,1897,1521,1512
"Q:Quarterly","S:Amounts outstanding / Stocks","SE:Sweden","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:SE:4R:U:C:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5433,5561,6355,8722,9082,6996,7438,10162,10961,11151,13702,9705,11353,10189,9352,8601,9222,9186,9033,9464,8884,11208,8662,10607,11912,11453,9900,10524,9800,10737,10501,10778,11683,12865,11784.93,12749.854,13176.656,11664.608,11936.737,11005.659,10566.569,11144.65
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:TW:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-,2,1,1,1,1,1,2,1,1,1,4,4,4,1,5,5,6,5,126,139,100,163,232,88,60,39,49,48,78,12,29,23,13,19,31
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:FI:4R:F:I:A:A:TO1:A:NL,,,,,,,366,-,807,234,799,270,631,267,277,271,253,301,394,301,1145,680,754,636,697,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1871,2050,1921,2310,2518,2330,2157,2485,2243,2295,2225,1923,2058,2182,2188,1925,2045,1878,1658,1475,2487,1873
"Q:Quarterly","S:Amounts outstanding / Stocks","CH:Switzerland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","B:Banks, total","NL:Netherlands",Q:S:CH:4R:U:C:A:A:TO1:B:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:5A:4R:Q:C:A:A:TO1:A:NL,442,-,823,-,823,-,14381,-,11276,10141,17756,14524,15407,7851,15381,15768,19910,11796,17288,13143,11942,18293,21227,20472,23612,32434,36542,35874,29137,30732,32359,36251,13636,26588,22747,26138,30820,58755,66233,75196,65156,69828,49488,46312,20074,14001,-745,-118,-4738,1336,-12075,-14263,-8277,-4935,2079,-4456,-5926,52,-11414.135,-9651.623,-14097.678,-12652.61,-17842.302,-20353.024,-55109.779,-56157.292,-64963.388,-69773.071,-66176.232,-68092.319,-58547.184,-61143.434
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:IT:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1666,\,\,\,\,\,\,\,\,\,\,\,\,\,\,7954,7228.477,4674.104,4584.73,8908.427
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:5A:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19878,26803,25950,32652,86549,100314,118471,136701,172158,180318,224645,264711,354862,341021,324097,275164,402734,403225,308481,314493,343330,303097,325543,335767,345496,351685,307400,308343,313962,290511.045,287437.906,280605.736,297506.338,280100.735,278949.51,333875.614,328950.617,306878.132,140583.197,141999.142,133216.846,137271.736,140144.572
"Q:Quarterly","S:Amounts outstanding / Stocks","BE:Belgium","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NL:Netherlands",Q:S:BE:4R:U:C:A:A:TO1:R:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124844,124573,134136,132849,136100,150292,141776,126388,179669,184646,186019,157172,180889,193919,176803,49263,45108,39947,36499,23946,22624,19860,21440,20357,21374,21886,20496,19621,20691,19614,20072,20911,20361,20901,21708,22573,23043,23265,22090,22047,19946,20758,21040
"Q:Quarterly","S:Amounts outstanding / Stocks","AU:Australia","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:AU:4R:F:C:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,2639,2642,1827,2465,2636,2660,2206,4362,4099,3991,4540,3868,4498,3174,6377,5050,4216,5588,4424,5508,4849,5112,5128,4861,5181,4183,5742,7863,8636,7554,9100,7780,8296,8034,6130.251,6433.875,5387.521,6715.358,7856.502,7722.148,6882.944,7063.417,6883.044,5850.94,6019.566,7708.807,6426.758,6770.993
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:GR:4R:F:I:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,513,513,308,308,634,634,1644,1644,890,1143,1099,1555,1338,1888,2499,1011,817,1040,815,1264,1224,1023,1212,1183,5439,5101,4231,4498,4244,4502,4440,4030,3822,3773,3521,3435,3410,675,548,475,571,534,643,447,422,388,287,303
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:GR:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,8,5,9,8,11,13,11,15
"Q:Quarterly","S:Amounts outstanding / Stocks","IE:Ireland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NL:Netherlands",Q:S:IE:4R:U:C:A:A:TO1:R:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,1663,1897,1610,1617,7916,2979,8424,10846,12514,12732,11380,11288,10413,10849,10717,10507,9333,8370,8796,4136,4031,3902,3351,1319,1173,960,866,806,436,340,346,335.063,410.39,381.665,221.828,194.172,177.313,172.675,222.853
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:GB:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830,3904,4572,4487,5637,7562,8683,10912,10564,10481,13960,42681,107327,67584,39292,22473,18529,18945,13423,5179,4546,5648,13288,20140,19455,22548,22730,20639,29808,28569,28458,32823,50143,45772,45249,43275,34361,37001,32704,23144,19891,19952,19220
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","U:Up to and including 1 year","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:FI:4R:F:I:A:U:TO1:A:NL,,,,,,,268,-,726,179,612,198,489,113,127,135,122,105,181,108,984,526,601,552,634,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,240,288,142,312,582,449,480,519,524,429,429,335,315,316,315,245,418,573,531,466,416,260
"Q:Quarterly","S:Amounts outstanding / Stocks","KR:South Korea","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NL:Netherlands",Q:S:KR:4R:U:C:A:A:TO1:O:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.002,121.498,302.187,357.951,424.62,256.511,412.023,354.833
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:ES:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1186,1161,1230,1060,937,1054,777,872,873,764,884,1350,1460,1731.308,1626.89,1767.162,1702.281,1556.247,1714.011,1999.321
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:IT:4R:F:C:A:A:TO1:A:NL,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,24210,\,\,\,\,\,\,\,\,\,\,\,\,\,\,19045.641,19494.356,17774.645,18414.176,17594.228
"Q:Quarterly","S:Amounts outstanding / Stocks","IT:Italy","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:IT:4R:Q:C:A:A:TO1:A:NL,,,,,,,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,-130,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:ES:4R:F:I:A:A:TO1:A:NL,,,,,,,4041,-,4250,4994,4555,5051,5768,7585,7423,8613,8188,8916,9382,10243,10747,12046,13378,15268,15695,15611,14376,14710,15501,16072,14538,14756,18828,22321,22981,22564,24421,26250,25310,25601,25486,30976,43109,21205,20418,18976,19857,21194,21184,20624,19163,19987,17343,18322,20948,20520,18486,18391,19413,21990,19753,18583,20374,19794,18661,18416.323,17121.398,16768.62,17352.404,16384.663,15381.773,15749.699
"Q:Quarterly","S:Amounts outstanding / Stocks","5A:All reporting countries","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:5A:4R:U:X:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89144,112604,123043,140642,103508,108649,125727,135471,153549,161875,173855,167809,186231,158375,134928,92651,93573,98001,98424,84356,84907,71900,84364,87682,100685,103021,98716,94755,93356,85522.289,87324.374,89324.655,95041.788,96133.996,92457.337,95727.409,114771.304,97761.264,93048.798,98315.431,86470.374,100857.597,96045.528
"Q:Quarterly","S:Amounts outstanding / Stocks","US:United States","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","X:Credit commitments","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:US:4R:U:X:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24604,34424,43085,48277,11475,13048,10561,12478,15844,16738,24770,20638,20823,14070,10740,10284,12794,12369,14229,13406,11998,10985,12396,10731,13095,12091,12412,13155,14462,14370,15538,17573,15479,18158,17262,18653,23416,21903,21298,28195,19559,27267,25229
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","W:Guarantees extended","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:AT:4R:U:W:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,-,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,362.032,281.482,269.554,193.441,145.688,116.82,130.215,110.801
"Q:Quarterly","S:Amounts outstanding / Stocks","GB:United Kingdom","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:GB:4R:F:C:A:A:TO1:A:NL,,,,,,,16744,-,17644,20612,20565,23257,21928,26788,26485,29889,26320,30399,31745,35908,38090,38272,41010,45852,51081,59238,57146,53696,60878,68531,69523,74207,60840,78659,80806,83266,85261,91975,101651,104014,106596,116764,97159,87929,111365,87651,92196,103122,96692,108612,141391,153020,123186,131526,137887,164961,154627,200694,170703,158696,173567,136553,135738,122920,109736,123512,100187,88291,99985,95402,95662,92497
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:TW:4R:U:C:V:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,117,97,71,68,91,104,79,63,58,129,140,273,303,265,437,368,315,377,541,367,115,134,139,117,118,125,118,104,108,80,79,77,75,54,51,51,45,53,62,44,36,61
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NL:Netherlands",Q:S:AT:4R:U:C:A:A:TO1:O:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,1209.646,960.02,1099.753,1148.214,1511.257,1294.164,1087.599,809.266
"Q:Quarterly","S:Amounts outstanding / Stocks","GR:Greece","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","F:Non-bank financial institutions","NL:Netherlands",Q:S:GR:4R:U:C:A:A:TO1:F:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,116,122,109,107,67,64,54
"Q:Quarterly","S:Amounts outstanding / Stocks","FR:France","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:FR:4R:F:C:A:A:TO1:A:NL,,,,,,,26424,-,25330,28886,28060,26869,30632,36932,34834,34733,32748,37194,45300,40652,38939,44664,49456,48615,56449,56438,62148,61059,69275,73133,70535,68538,77553,73803,88630,88581,100558,114461,130979,139707,140559,160379,146592,126209,126959,126707,126290,116970,150568,141857,126380,134385,\,138750,137468,132310,119427,160877,153049,154865,155072,153485,143369,149362,132470,140862,141583,123354,111762,103701,100996,98000
"Q:Quarterly","S:Amounts outstanding / Stocks","FI:Finland","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","R:Non-bank private sector","NL:Netherlands",Q:S:FI:4R:U:C:A:A:TO1:R:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,398,396,493,496,449,774,615,623,515,404,374,350,217,301,282,231,231,186,205,118,245,237
"Q:Quarterly","S:Amounts outstanding / Stocks","TW:Chinese Taipei","4R:Domestic banks (4B), excl. domestic positions","Q:Net risk transfers (Inward - Outward)","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:TW:4R:Q:C:A:A:TO1:A:NL,,,,,,,,,,,,,385,558,1162,1136,500,1296,1091,320,655,395,286,1045,943,1513,329,195,1170,19,103,178,716,288,398,694,320,179,654,261,100,569,-35,-258,-172,324,-17,-247,-415,-783,-461,-295,-66,-180,-70,-121,-45,-244,-377,-250,-349,-268,-263,-188,-232,-329,-606,-536,-786,-875,-770,-584
"Q:Quarterly","S:Amounts outstanding / Stocks","CA:Canada","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","O:Official sector","NL:Netherlands",Q:S:CA:4R:U:C:A:A:TO1:O:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,6233.748,6110.715,5937.277,6128.783
"Q:Quarterly","S:Amounts outstanding / Stocks","AT:Austria","4R:Domestic banks (4B), excl. domestic positions","F:Immediate counterparty basis","I:International claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:AT:4R:F:I:A:A:TO1:A:NL,,,,,,,3113,-,3127,2962,3180,3302,3281,3120,1907,1974,1929,1814,2551,2154,2514,3344,4235,4061,4336,5213,4487,4855,4877,5715,8762,8635,9120,10318,12095,11125,11461,13936,14175,15422,17250,19643,18096,16280,15528,15166,16510,16741,18256,18126,15889,16435,15151,16858,16038,14944,12354,12022,9629,9866,8692,8867,9071,8936,8617.869,9088.811,8946.308,7846.895,7487.493,6454.165,6108.379,4923.575
"Q:Quarterly","S:Amounts outstanding / Stocks","ES:Spain","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","V:Derivatives","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:ES:4R:U:C:V:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,4745,4786,5031,6069,6406,6664,6878,8364,8493,7709,7175,7575,7076,7199.466,7367.961,6763.779,7050.406,6515.653,5982.332,6066.654
"Q:Quarterly","S:Amounts outstanding / Stocks","CL:Chile","4R:Domestic banks (4B), excl. domestic positions","U:Ultimate risk basis","C:Total claims","A:All instruments","A:All maturities","TO1:All currencies","A:All sectors","NL:Netherlands",Q:S:CL:4R:U:C:A:A:TO1:A:NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,2,4,3,8,6,4,6,8,18,21,17,18,19,3,2,5,3,3,6,-,28,6,2,10,-,66,2,62,4,3,2,3,3,6,84.317,108.422,188.951,91.545,157.637,56.758,52.326
